,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf
0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,2.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,3.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9980503235082675,0.00494913943138882,0.002873405269756991,1.0,0.0,0.0
3,4.0,25.0,1.0,0.0,0.0,0.9937579451651762,0.012610486755754735,0.007321482775040382,0.9791662025891884,0.030718013838402947,0.0178344748745473,1.0,0.0,0.0
