,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf,partition_dfs,partition_dfs_std,partition_dfs_conf,partition_bfs,partition_bfs_std,partition_bfs_conf,cluster,cluster_std,cluster_conf
0,0.0,10.0,54.30769230769231,7.739343376374762,4.493360987385566,53.23076923076923,8.328203549324089,4.835245459940786,53.0,7.3484692283495345,4.2664245972680845,54.53846153846154,7.6552311593160995,4.4445265402866525,44.38461538461539,9.962751138937993,5.784242295204162,45.92307692307692,7.696985757008372,4.468768710609159,48.76923076923077,8.77642529881278,5.095477113313116
