,x,n,rseo,rseo_std,rseo_conf,mre,mre_std,mre_conf,mrs,mrs_std,mrs_conf,opt,opt_std,opt_conf,partition_dfs,partition_dfs_std,partition_dfs_conf,partition_bfs,partition_bfs_std,partition_bfs_conf,cluster,cluster_std,cluster_conf
0,0.0,10.0,35.38461538461539,9.544094697232607,5.541175870729557,45.76923076923077,6.193462227137125,3.5958427213885766,44.46153846153846,9.270161672586807,5.3821339590013135,47.46153846153846,6.959590320981361,4.0406466176374956,41.23076923076923,8.166535844059444,4.741383316289968,35.30769230769231,5.706496522745156,3.3131168373053006,42.07692307692308,7.432603160642289,4.315271651946344
1,1.0,15.0,35.0,6.7700320038633,3.9305915515226064,54.92307692307692,8.401007265615421,4.877514340207653,51.46153846153846,11.080127741557439,6.432976456522569,60.53846153846154,10.071538980508263,5.847403085395477,50.61538461538461,9.64830262739222,5.601677624584383,39.69230769230769,7.899204763609808,4.58617440654255,45.0,8.514693182963201,4.9435188887827985
2,2.0,20.0,38.38461538461539,9.447561074500141,5.485129718845256,61.23076923076923,11.226114244280655,6.517734300194913,56.92307692307692,8.519209064045974,4.946140749952952,,,,58.46153846153846,9.913083817320963,5.755406101427938,43.61538461538461,6.7643484724258744,3.927291767911833,50.76923076923077,13.179237750807431,7.651692123356389
3,3.0,25.0,45.15384615384615,12.354797677057508,7.173033058411214,67.61538461538461,10.70465990070416,6.214984765747081,62.76923076923077,10.272567401854369,5.964117543186522,,,,60.84615384615385,6.039400547600645,3.5063965362517986,48.15384615384615,5.080127194046652,2.949455042189665,52.92307692307692,6.237808622445578,3.6215896553233677
4,4.0,50.0,42.92307692307692,12.658735708734492,7.3494954826381935,80.15384615384616,17.33900301750437,10.066797133829883,73.23076923076923,13.442183888502184,7.80435519300491,,,,73.38461538461539,8.808504049482158,5.114101614097235,57.23076923076923,6.071159226949526,3.5248352078363623,58.38461538461539,16.93880388112091,9.83444677810072
5,5.0,100.0,49.92307692307692,11.579158996961874,6.722707440854561,91.23076923076923,11.14416025065629,6.4701528892400395,84.15384615384616,14.229348508429997,8.261372619655207,,,,87.07692307692308,8.067026904437785,4.683609734546976,71.61538461538461,7.018291120807846,4.074727530066556,66.53846153846153,21.207763455141393,12.31294856743661
6,6.0,150.0,44.15384615384615,9.290193340705688,5.393764082082865,99.53846153846153,10.300609889834877,5.980398642932721,94.6923076923077,16.559914529693962,9.614468603281043,,,,89.07692307692308,9.142041515817082,5.307749080836563,77.3076923076923,7.930790370286929,4.604512594409898,68.76923076923077,19.30955655521313,11.210874603880413
7,7.0,200.0,54.30769230769231,14.085362469508404,8.177776218958806,98.07692307692308,9.18750545089669,5.334144843666178,92.6923076923077,13.91872010030984,8.081025850847725,,,,93.0,10.058164179743075,5.839637851957739,75.38461538461539,7.018291120807846,4.074727530066556,64.6923076923077,21.080736132721643,12.23919817452404
