,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,95.0,7460.0,12593583.999188423,98.0,7957.0,14460607.257313557,99.0,7942.0,14206875.85754875,0.0,83.0,7604.0,10691169.924958056,73.0,7819.0,13843617.057530755,99.0,10787650.705435913,8280.0
1,81.0,5619.0,13500134.73188239,114.0,9582.0,14495718.006159648,101.0,7175.0,14230237.373913523,0.0,71.0,6559.0,8310790.430526206,88.0,6722.0,13728738.892537331,116.0,10976627.542058667,9847.0
2,101.0,6446.0,12675151.171687737,121.0,9847.0,14063300.68653284,106.0,7383.0,14379927.89603214,0.0,115.0,10060.0,13441973.92124419,74.0,6783.0,13371906.00879762,120.0,11033762.342590775,9301.0
3,106.0,6683.0,14759311.360143412,121.0,9828.0,14262488.747497994,95.0,5758.0,14558824.998525111,0.0,113.0,9612.0,11656386.588879094,82.0,6578.0,13328546.836681489,122.0,11059150.24523907,10176.0
4,115.0,7307.0,13883673.32421146,109.0,6429.0,14396046.80942298,95.0,4524.0,14160300.16904873,0.0,104.0,7317.0,8756941.701699879,93.0,5680.0,13481282.523137622,136.0,10721804.929156478,10361.0
5,97.0,8689.0,11519556.601647072,101.0,8864.0,14617890.071466476,100.0,9171.0,14389590.081704076,0.0,62.0,7089.0,6861001.676325057,84.0,7977.0,12518197.644525088,99.0,8843992.831356369,8522.0
6,85.0,5162.0,13033118.571555406,95.0,9013.0,14165105.373451367,94.0,6537.0,14880604.258844739,0.0,93.0,9623.0,13688611.553589182,73.0,6768.0,14052979.243206667,99.0,10742221.46232868,8349.0
7,84.0,7503.0,14829547.432066012,94.0,9044.0,13463817.151343748,86.0,7620.0,14374748.028990898,0.0,75.0,7835.0,8780140.890470512,72.0,7456.0,13678631.660966517,92.0,10611544.164834045,8904.0
8,73.0,7699.0,14090723.071588438,71.0,7256.0,13641597.002222192,63.0,5254.0,13732878.090931099,0.0,74.0,9481.0,11898530.126971059,52.0,5142.0,12909469.482997686,80.0,11436116.208065014,10258.0
9,93.0,5779.0,11126258.968144815,114.0,8109.0,14499958.7789074,111.0,7186.0,13685095.764121909,0.0,88.0,6848.0,8256785.7881168015,72.0,6070.0,13157394.474066276,119.0,10571954.775028111,9645.0
10,95.0,7732.0,13269211.634810735,86.0,6559.0,13886227.4534353,77.0,4717.0,14354214.310887417,0.0,90.0,7127.0,12384245.141264373,75.0,5740.0,14196779.126360726,101.0,11061223.75315569,7780.0
11,87.0,6368.0,13319669.967654021,100.0,8101.0,14777297.208705578,77.0,5586.0,14083764.472953586,0.0,101.0,10868.0,11870747.569101397,64.0,5192.0,12966900.144876992,112.0,10612759.095305245,9443.0
12,97.0,6273.0,13910903.594385376,102.0,6467.0,14294372.11249135,97.0,5685.0,14476445.01257989,0.0,95.0,9213.0,13675996.2435661,70.0,5593.0,12766748.474709019,104.0,11021131.162828337,7162.0
