,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,83.0,5031.0,11809460.118695827,89.0,5801.0,9773623.340011014,84.0,4955.0,12253143.442992909,0.0,67.0,5693.0,9347465.293975562,52.0,4649.0,7781078.233351814,69.0,7023111.530473333,3517.0
1,76.0,5172.0,11936060.129572421,77.0,5829.0,10178083.279586606,86.0,5246.0,13209555.649565361,0.0,63.0,5016.0,8620071.761525076,66.0,4255.0,10966588.22380267,82.0,7546107.544303368,4622.0
2,87.0,4633.0,13375438.274616625,89.0,5633.0,13256195.54809285,95.0,5537.0,13600106.831673648,0.0,72.0,4913.0,6751468.1207614085,68.0,4290.0,11818834.58521,87.0,10007022.748830259,4601.0
3,87.0,5121.0,11479119.534629205,81.0,5535.0,10243525.887194986,87.0,4638.0,11083438.710088057,0.0,69.0,4587.0,9235039.592236256,63.0,4790.0,10236705.881049355,90.0,10037435.4489319,4815.0
4,87.0,4164.0,12667596.791159336,103.0,5433.0,13717562.894853454,94.0,4320.0,13715169.798324723,0.0,83.0,5564.0,10024187.539183753,75.0,5158.0,10752348.548576016,96.0,9444173.589709658,4407.0
5,85.0,5928.0,11717693.095621854,73.0,5873.0,9499021.7375275,80.0,5293.0,13164585.27219509,0.0,59.0,5366.0,5654486.290705854,63.0,5134.0,8808922.072137676,72.0,8540269.969738219,4635.0
6,78.0,5178.0,12866658.084449116,81.0,5891.0,11303604.399329133,83.0,4935.0,11925468.615399368,0.0,59.0,4906.0,6751961.8207647,52.0,3562.0,9170750.67474313,86.0,9417221.347499378,5368.0
7,76.0,5613.0,13409740.205526533,76.0,5613.0,11034853.625105714,74.0,5617.0,14090943.520809948,0.0,55.0,5086.0,8893174.911958132,57.0,4632.0,11041228.717951354,67.0,7778931.691365268,4727.0
8,58.0,4699.0,11817128.754856097,59.0,5460.0,12393710.711936828,59.0,4602.0,13417009.90563517,0.0,51.0,5193.0,6684191.400798554,43.0,4944.0,11305947.38919422,62.0,9168893.226528851,5226.0
9,85.0,3964.0,9897850.999597702,102.0,5339.0,13633677.303316735,96.0,4727.0,11586553.56328445,0.0,101.0,5607.0,8547303.311729463,62.0,4641.0,11627624.120398313,79.0,8408633.94511299,4616.0
10,79.0,5064.0,12631390.041311078,83.0,5855.0,13961773.055678533,77.0,4717.0,14354214.310887417,0.0,71.0,5685.0,11107587.959042722,66.0,5091.0,13666842.432580665,78.0,8811437.366872793,4641.0
11,78.0,5091.0,13019779.188505683,70.0,5441.0,11724680.976873811,72.0,4325.0,13015081.590180604,0.0,60.0,4980.0,8406609.467626354,63.0,4473.0,11272940.276797924,74.0,9610275.717916004,4715.0
12,95.0,5578.0,11943692.96322744,89.0,5440.0,13864400.47745196,88.0,4718.0,13705487.858023744,0.0,57.0,4559.0,10199080.466060974,60.0,3718.0,10508253.101414826,82.0,8988154.785311596,4043.0
