,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,39.0,1748.0,5772128.197855589,133.0,8274.0,7263443.807562351,99.0,2736.0,7360808.549183672,0.0,132.0,10139.0,6018332.344729271,98.0,8650.0,6745510.733301209,51.0,6200075.687031543,1584.0
1,40.0,1284.0,6725385.599219142,115.0,7754.0,7452504.1258555,96.0,1966.0,7265923.415953228,0.0,141.0,10028.0,6268072.008539581,84.0,7377.0,6841313.222869579,91.0,6603214.0036461335,3129.0
2,40.0,1744.0,4846235.624110417,158.0,10159.0,7384559.991293155,96.0,2707.0,7268262.7289983565,0.0,132.0,10055.0,6286102.383286544,88.0,9829.0,5269525.189805502,68.0,6790475.006217578,2161.0
3,38.0,1236.0,4917150.124896381,110.0,8196.0,7476411.378072957,63.0,1962.0,7302639.100492014,0.0,123.0,10919.0,6292266.940096393,78.0,7217.0,7318037.752480996,50.0,5742657.665512575,1834.0
4,49.0,1826.0,4900461.830900995,127.0,8325.0,7356278.574769029,109.0,4238.0,7460591.692211844,0.0,150.0,10560.0,6567532.827176621,95.0,8937.0,5789599.274003074,30.0,4149653.336453358,958.0
5,60.0,1454.0,5867379.132661013,153.0,9011.0,7428007.8483255,89.0,2312.0,7389271.284729124,0.0,139.0,11169.0,6282918.875329221,105.0,10158.0,6536812.572304053,109.0,6918844.412446968,3435.0
6,79.0,2963.0,6060871.205782179,121.0,7869.0,7431241.436539813,88.0,1827.0,7295579.887547804,0.0,151.0,10994.0,5974743.919100039,90.0,6222.0,7019461.116983721,89.0,6426063.73691343,3363.0
7,50.0,1092.0,6161159.455808606,147.0,10661.0,7280700.098379464,102.0,3037.0,7421962.26585667,0.0,147.0,10334.0,6373757.435261592,90.0,7101.0,5703678.140840864,70.0,6894276.977132028,2162.0
8,50.0,1769.0,5454784.446941497,109.0,6866.0,7424770.127604488,95.0,2596.0,7397959.403101606,0.0,156.0,11139.0,6239832.344860598,89.0,9382.0,5298491.834696149,90.0,6124318.731520417,3374.0
9,48.0,1209.0,6078854.228372712,110.0,7949.0,7331136.477871116,83.0,2243.0,7406250.281532795,0.0,131.0,10144.0,6838988.6272872295,111.0,9427.0,6921616.563962314,64.0,5993897.525565188,2279.0
10,40.0,1287.0,4611304.436454823,124.0,8854.0,7349125.8989634,113.0,4034.0,7350928.764307063,0.0,126.0,11577.0,6251031.696213516,89.0,10453.0,6456390.530922376,105.0,6988573.860791927,3962.0
11,49.0,1222.0,6736066.7059389595,108.0,5138.0,7429995.450496569,100.0,3070.0,7364317.309061963,0.0,138.0,10433.0,5110649.013221571,101.0,8420.0,6445239.467521147,80.0,7040695.764018727,2433.0
12,49.0,1515.0,6076339.447957633,103.0,5820.0,7325549.035540263,72.0,1591.0,7389826.751811391,0.0,131.0,10906.0,6209941.413544824,101.0,9732.0,6417397.23022932,69.0,6498116.758896946,2668.0
