,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,91.0,2490.0,8282090.487676635,128.0,6596.0,9973756.338561453,108.0,3215.0,9905736.471822068,0.0,108.0,7561.0,5665958.835280187,91.0,6613.0,8785788.531446718,143.0,8599403.213815566,3763.0
1,99.0,2915.0,9265054.794356862,138.0,7203.0,9914017.123691507,115.0,2555.0,9950693.884625934,0.0,108.0,7494.0,4311820.516726159,93.0,5975.0,8178445.823885761,228.0,9835687.902240358,6318.0
2,77.0,2363.0,9259824.167690992,130.0,7964.0,9436371.25502742,121.0,3578.0,9939853.567885567,0.0,113.0,7665.0,6634707.77601582,96.0,7101.0,9016617.59134981,132.0,9679396.484933719,3994.0
3,86.0,2928.0,9570543.249715231,122.0,7167.0,9896913.283041019,97.0,2998.0,9994583.010759406,0.0,102.0,7424.0,6739056.192829455,87.0,6989.0,8625221.267970275,122.0,9866284.605931684,3554.0
4,94.0,2618.0,8440127.40653467,147.0,7897.0,9668682.450553918,87.0,2417.0,9855483.332242299,0.0,118.0,7483.0,5482605.811229614,80.0,6430.0,6797269.877010575,151.0,9756008.14128103,4825.0
5,107.0,2782.0,9752054.684145939,132.0,7895.0,9287034.209674899,110.0,2316.0,9944237.594295226,0.0,95.0,7694.0,3854665.5992431818,103.0,7514.0,8443521.31029555,211.0,8795514.229734374,6292.0
6,115.0,3562.0,8658059.46383309,145.0,6922.0,9865346.477047581,97.0,2192.0,9875961.385359034,0.0,105.0,7034.0,4196014.477348136,104.0,7888.0,9376396.144247191,167.0,8985391.781018572,4897.0
7,130.0,3667.0,9133039.192825355,119.0,5959.0,8251937.923308192,129.0,3820.0,9858639.554691656,0.0,99.0,7153.0,4828738.996965871,98.0,5482.0,8315384.785961389,194.0,9034670.288783304,5386.0
8,122.0,3637.0,9330474.17297678,120.0,5532.0,9856641.925361663,108.0,2654.0,9925863.694452006,0.0,111.0,7512.0,4876198.3633937165,95.0,6609.0,9271549.487370277,175.0,9433375.89802235,4821.0
9,86.0,2449.0,8538172.650007613,136.0,7333.0,9286814.373156045,66.0,1260.0,9915623.622553349,0.0,111.0,7549.0,5485768.600654112,113.0,7553.0,7472440.397650336,138.0,9127778.097097829,3882.0
10,124.0,3960.0,8804274.99516277,122.0,7875.0,9891335.26215633,111.0,2961.0,9938321.26825158,0.0,103.0,7752.0,7216254.947257135,87.0,7236.0,6816555.299492355,192.0,9113698.020450965,6080.0
11,89.0,2412.0,8849173.890467077,138.0,7330.0,9510099.077233352,115.0,2884.0,9836562.634168865,0.0,118.0,7256.0,7593210.626802243,109.0,7707.0,8051121.122546533,139.0,8538962.914282126,4287.0
12,77.0,2216.0,8196963.251300382,116.0,5662.0,9865769.351496808,91.0,2465.0,9942495.124028582,0.0,91.0,7878.0,5461107.928824145,78.0,6673.0,8646014.26297563,135.0,9384753.798361117,3686.0
