,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,116.0,3429.0,8222756.66877082,120.0,7559.0,9900307.750075266,101.0,2328.0,9950511.629225645,0.0,92.0,6285.0,4350318.217447855,91.0,6884.0,5098755.165866323,150.0,9662927.592578935,4868.0
1,94.0,4025.0,9421534.920243133,132.0,7613.0,9541075.291881021,92.0,2945.0,9695965.853385944,0.0,105.0,7341.0,4596158.138135251,84.0,7439.0,7242249.825909596,175.0,9243634.419943258,7249.0
2,80.0,2308.0,9628101.26938584,129.0,7613.0,9761991.44885132,80.0,1765.0,9858268.156855602,0.0,105.0,7818.0,5085621.516979549,77.0,6348.0,8226791.354149735,171.0,9035377.397311984,5462.0
3,93.0,3810.0,6644832.658232836,87.0,5918.0,9973461.13295383,82.0,1781.0,9947947.63947776,0.0,82.0,6737.0,4624043.148946827,81.0,7892.0,8335590.1730394885,151.0,9423656.615937132,4929.0
4,80.0,2387.0,9165275.212472856,124.0,7184.0,9914862.963448249,112.0,3274.0,9913626.386910938,0.0,96.0,7627.0,5936059.407828784,75.0,7000.0,4971103.31206974,166.0,9604787.223436344,5878.0
5,116.0,4687.0,9579849.752221204,114.0,7652.0,9169951.787078127,95.0,2991.0,9795951.855938144,0.0,103.0,7709.0,6382882.750492725,95.0,6645.0,9120997.849922018,123.0,9636996.401072677,5180.0
6,96.0,3352.0,9605575.352757419,112.0,7012.0,9570198.611927692,87.0,2580.0,9914515.409748562,0.0,92.0,7780.0,5196772.500936991,96.0,6637.0,9462868.811458513,154.0,9397505.937141474,5454.0
7,122.0,4092.0,8896791.192224156,130.0,7731.0,9986307.200971495,91.0,2800.0,9930265.734798154,0.0,113.0,7672.0,8099892.147328747,75.0,6481.0,7573243.59139479,200.0,9761205.315662108,7141.0
8,126.0,4431.0,8760944.571172766,126.0,7250.0,9551354.511411887,85.0,2283.0,9979887.822064295,0.0,128.0,7659.0,5680165.691443194,90.0,7416.0,6140162.871951441,148.0,9816222.43722148,5880.0
9,87.0,3047.0,9784096.452090144,121.0,6391.0,9952874.511980075,107.0,4375.0,9912039.76763618,0.0,103.0,7586.0,4007694.760466921,75.0,6449.0,9256419.806586273,169.0,9779439.155405309,6607.0
10,98.0,4424.0,8661455.488131635,109.0,7896.0,9850761.322262075,83.0,2597.0,9897076.591442997,0.0,94.0,7010.0,5476511.766581205,90.0,7663.0,7286876.330823488,166.0,8639087.991687957,6859.0
11,87.0,2997.0,8607910.6668731,137.0,7842.0,9682721.463499378,135.0,4407.0,9942726.514507607,0.0,114.0,7693.0,5595938.699313617,93.0,7471.0,6389098.157250007,188.0,9516281.652601145,6782.0
12,130.0,4715.0,9115959.057693925,103.0,6317.0,9901453.203595618,100.0,3073.0,9934405.230269637,0.0,99.0,7673.0,5519958.240624388,100.0,7503.0,6429766.307109131,155.0,9567660.08348642,5557.0
