,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,38.0,685.0,5323458.644329151,80.0,5252.0,6795738.590640498,90.0,2836.0,7387270.801519521,0.0,89.0,5602.0,5496794.225482926,78.0,5094.0,4309989.246580038,64.0,6159647.365563856,1313.0
1,56.0,1665.0,6151204.1955033,99.0,5597.0,6041960.796527054,60.0,1630.0,7104186.235849941,0.0,88.0,5092.0,4431166.638245493,69.0,5774.0,6320642.499313595,56.0,6699909.262159308,1814.0
2,30.0,1018.0,5926477.213446164,78.0,5581.0,6149808.792419764,90.0,2781.0,7336906.980249001,0.0,80.0,5612.0,5130076.573324689,63.0,3567.0,7306383.809420188,59.0,6672678.037817195,1286.0
3,48.0,1158.0,5705190.254215345,94.0,5613.0,6684844.6834941665,79.0,2962.0,7021946.58461277,0.0,77.0,4516.0,5401359.816504091,70.0,4074.0,5891429.768628984,72.0,7023373.189987309,2497.0
4,40.0,1243.0,5141197.02991506,106.0,5708.0,7230164.5794582255,94.0,2825.0,7382831.502440684,0.0,81.0,5571.0,6617544.967029155,59.0,5427.0,5027228.736556175,30.0,5589980.154750739,408.0
5,40.0,1302.0,6558614.089981269,85.0,5180.0,6661186.416206943,66.0,1885.0,7235429.171185663,0.0,78.0,5267.0,6561930.019201444,74.0,5689.0,6945511.297967003,52.0,6305636.694639757,2203.0
6,59.0,1816.0,6735676.048723476,82.0,5737.0,7278152.788047198,76.0,2165.0,7343821.2247717995,0.0,86.0,5358.0,5209352.123057453,71.0,5658.0,6224253.005403651,57.0,7467086.7497256845,2440.0
7,49.0,1468.0,5762861.102088878,92.0,4813.0,7315330.0470484095,88.0,2751.0,7432614.487930385,0.0,97.0,5096.0,5562613.251048429,68.0,4824.0,5907915.4083945975,93.0,6132704.579017003,2813.0
8,66.0,2069.0,6164326.9128366625,93.0,5518.0,5701735.763467472,88.0,2506.0,7347058.645861026,0.0,104.0,5578.0,4640128.755378639,72.0,5556.0,4473854.261794357,95.0,6295453.758179242,3396.0
9,59.0,1710.0,6404349.475453353,115.0,5151.0,7356936.810767481,88.0,2805.0,7393857.4867376145,0.0,81.0,5725.0,5296373.828439841,67.0,5318.0,6009609.585092403,76.0,6658985.881698193,2561.0
10,40.0,1701.0,5080348.01363728,77.0,5856.0,6834264.345577332,80.0,3767.0,7224056.708844704,0.0,85.0,5328.0,6150327.098678259,74.0,4892.0,6649769.392867826,54.0,5636379.632555519,2105.0
11,59.0,1668.0,6384128.066270571,94.0,5782.0,6315801.487811727,118.0,4521.0,7276195.398515405,0.0,95.0,5632.0,5809199.107730731,82.0,5448.0,5922479.103200853,106.0,7325222.405053385,3124.0
12,65.0,1847.0,6300078.445506828,91.0,5859.0,6666360.676345719,77.0,2069.0,7303229.978944797,0.0,91.0,4997.0,4847083.984021561,84.0,5239.0,5654754.3183362875,51.0,5431524.806007314,2042.0
