,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,28.0,676.0,3927646.597395405,57.0,3358.0,4663164.035975397,53.0,1311.0,4913704.159604867,0.0,63.0,3638.0,3291433.909218385,59.0,3405.0,3099375.2295825663,29.0,3345922.4260803377,531.0
1,38.0,1383.0,4013930.985266597,73.0,3678.0,4390898.804039303,45.0,1174.0,4620864.777702569,0.0,60.0,3595.0,3371511.3530047853,48.0,3851.0,4069457.197614251,53.0,4833645.889433371,1353.0
2,30.0,785.0,4288273.655411571,44.0,3771.0,3885219.3039323185,60.0,1324.0,4865482.92014048,0.0,56.0,3747.0,3823457.920387824,44.0,2982.0,4846386.728208733,30.0,4459614.577974888,746.0
3,46.0,1652.0,4376271.428860421,63.0,3783.0,4388428.088341029,63.0,2723.0,4781719.463062005,0.0,53.0,2668.0,3928645.645440259,51.0,2573.0,4071126.527243943,56.0,4533037.644797204,1402.0
4,20.0,377.0,2939641.974296239,59.0,3746.0,4736360.059073397,59.0,1659.0,4949928.443532251,0.0,57.0,3653.0,4263873.688995468,41.0,3926.0,3349131.1529562823,20.0,3155830.444571822,265.0
5,20.0,681.0,2916403.5886886185,58.0,3230.0,4529641.836358842,45.0,1206.0,4736539.734556351,0.0,54.0,3353.0,4930496.7358534,52.0,3691.0,4591921.568138924,42.0,4678913.1996042505,1704.0
6,30.0,718.0,2298283.484586052,49.0,3878.0,4857524.136400523,60.0,1652.0,4987406.992662459,0.0,65.0,3839.0,4298775.955943035,51.0,3708.0,4734402.421117096,49.0,4243902.105809368,1028.0
7,30.0,731.0,3683029.840310297,63.0,2971.0,4953786.912457527,74.0,2157.0,4935581.15816563,0.0,68.0,3482.0,3553713.9262147937,47.0,3004.0,3518833.2138923234,20.0,2433136.6029212293,432.0
8,38.0,1074.0,2453869.610331203,58.0,3590.0,3398822.0702031795,64.0,1772.0,4873635.533142289,0.0,78.0,3798.0,3309848.5151807023,49.0,3599.0,3166129.7151920768,29.0,3613259.2691375436,792.0
9,40.0,1210.0,4115040.4945550486,81.0,3739.0,4874879.61873869,67.0,2219.0,4913270.0262496155,0.0,57.0,3826.0,3428785.99211891,48.0,3342.0,4212507.925677918,38.0,4315867.985677184,1119.0
10,28.0,983.0,3733980.684609362,47.0,3913.0,4687949.372151976,49.0,2478.0,4726408.178190837,0.0,60.0,3512.0,3834253.608331561,51.0,2964.0,4180351.2793092034,45.0,4424247.003597732,1490.0
11,40.0,1057.0,4232041.619036179,57.0,3863.0,3926831.7166801114,75.0,2859.0,4842828.319512968,0.0,65.0,3669.0,3640955.9487807797,59.0,3448.0,3552304.514320542,49.0,4734176.775785013,1340.0
12,58.0,1564.0,4766439.283157013,63.0,3877.0,4300779.223079598,52.0,1411.0,4809665.702722173,0.0,66.0,3750.0,4195278.352076682,61.0,3861.0,3354814.3280582544,40.0,4350476.677276579,1174.0
