,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,119.0,3156.0,14082906.318903703,97.0,5830.0,11225476.340278234,150.0,4134.0,14848856.559404429,0.0,100.0,6010.0,6437616.637392616,95.0,4684.0,8230362.376407459,177.0,12250119.49014813,5318.0
1,126.0,4634.0,13954499.094064733,103.0,5900.0,8835991.899232496,124.0,4162.0,14142450.797383398,0.0,82.0,5685.0,5565827.264706153,80.0,5605.0,8750368.570100812,143.0,10197035.520332137,5189.0
2,128.0,3580.0,14504190.516455177,103.0,5984.0,11473137.802103765,129.0,3368.0,14807496.61858741,0.0,84.0,5437.0,7103638.382895496,87.0,5810.0,11336525.860929942,179.0,10730196.960909449,5479.0
3,134.0,4824.0,13902476.601409674,127.0,5563.0,13883370.42136005,123.0,3406.0,14916581.94914488,0.0,78.0,4805.0,5777747.090467498,85.0,4736.0,9367930.49212645,150.0,9127131.681197312,4807.0
4,106.0,3555.0,12393537.686516257,114.0,5768.0,11348451.939469075,144.0,4546.0,14734339.184988694,0.0,88.0,5894.0,7993919.504765137,92.0,5153.0,12130163.772708105,167.0,12539307.17975437,5221.0
5,137.0,5004.0,13688950.700292766,89.0,5804.0,8195421.513130346,118.0,4045.0,14402676.339865379,0.0,86.0,5327.0,7068484.065919554,83.0,5405.0,10128041.050380949,153.0,11212806.598937666,5572.0
6,138.0,4655.0,13176981.034506537,103.0,5833.0,12778021.211340193,125.0,4213.0,14851976.133609572,0.0,88.0,5596.0,8033658.37593142,81.0,6361.0,9467166.854441874,157.0,10536090.48810416,5243.0
7,153.0,4706.0,13409590.738906391,124.0,5779.0,12340367.069209255,140.0,4542.0,14646246.354141543,0.0,100.0,5406.0,6476715.72115988,91.0,5412.0,11047437.461692046,170.0,11083276.94739482,5591.0
8,144.0,5001.0,14553174.009492816,102.0,5797.0,10092578.769167256,119.0,3636.0,14975972.861196283,0.0,105.0,5463.0,5767854.384388989,80.0,5700.0,10452997.552840794,151.0,10355435.04871246,5141.0
9,157.0,5213.0,13531338.339766428,104.0,5907.0,9928227.589584416,155.0,5544.0,14841442.776956715,0.0,86.0,4912.0,6207425.016988598,85.0,5735.0,11863386.846305383,170.0,11396496.345813073,5718.0
10,127.0,4806.0,12922915.0643562,81.0,5661.0,12394350.78700639,116.0,4119.0,14893804.54090442,0.0,91.0,5426.0,8235617.717823101,84.0,5620.0,7127897.654706076,130.0,9368325.437759921,4968.0
11,139.0,4278.0,14129296.363183126,106.0,5814.0,9196303.516378421,169.0,5399.0,14081480.812002908,0.0,95.0,5632.0,5809199.107730731,90.0,5868.0,10417917.418769231,170.0,9456387.456361327,5436.0
12,128.0,4169.0,12474586.627437107,111.0,5887.0,14353861.526783377,135.0,4740.0,14768784.531321814,0.0,97.0,5768.0,7568389.588875318,92.0,5609.0,8441893.499713171,157.0,11827884.250830382,5356.0
