,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,14.0,1238.0,4100654.317002442,22.0,2093.0,4486931.267298117,26.0,1963.0,4419877.696017858,34.0,23.0,2155.0,4638078.115574175,22.0,1921.0,4443869.089760184,31.0,4611306.43979304,2845.0
1,39.0,2356.0,4115271.7113371408,45.0,3286.0,4766458.583181075,46.0,3419.0,4895702.390375048,51.0,46.0,3419.0,4266397.698949765,40.0,2883.0,4307478.490543088,42.0,3979947.197955817,2989.0
2,33.0,2064.0,3385015.1918705665,29.0,3458.0,4301235.604215952,29.0,1377.0,4161447.366689953,42.0,37.0,3016.0,3568072.843545022,28.0,2866.0,4661297.831039518,42.0,4053927.8690914325,3275.0
3,33.0,2223.0,3351608.6429390376,41.0,2763.0,4345194.337278729,37.0,2296.0,4822438.972149357,47.0,43.0,3273.0,4888470.959164662,25.0,1851.0,2899248.7641184675,40.0,3393911.7425589324,2324.0
4,24.0,1934.0,3809848.6720588794,35.0,3367.0,4156308.032385207,36.0,2858.0,4006097.9519858193,35.0,28.0,2290.0,4258156.24151253,23.0,1992.0,3856700.8820793354,28.0,3993174.2674670117,2543.0
5,22.0,2433.0,3884139.481385423,26.0,3514.0,4127894.0705016106,24.0,3525.0,4318561.482354438,27.0,27.0,3457.0,3230620.553951066,20.0,2647.0,2500881.112020513,22.0,4279562.701100264,2451.0
6,23.0,822.0,3225756.123719304,37.0,1910.0,4555372.961856263,36.0,1150.0,4873870.4768828545,38.0,29.0,1050.0,4028360.970696254,26.0,2117.0,4232545.5822512545,31.0,4707304.502652496,979.0
7,32.0,2957.0,4352088.737297326,43.0,3675.0,4897183.467412167,37.0,2238.0,4367565.024834005,40.0,33.0,2726.0,4213781.103284811,27.0,2494.0,3947002.160655479,25.0,4600650.597757809,1808.0
8,24.0,1589.0,3567973.611745701,29.0,2188.0,4486174.242359977,33.0,1910.0,4600310.208563216,33.0,28.0,2331.0,4253168.362971163,23.0,1180.0,4045406.358864315,21.0,4004416.4842043575,1227.0
9,30.0,1377.0,4653654.787721584,35.0,3592.0,4026110.0264032786,21.0,1896.0,4194791.205462314,32.0,24.0,2111.0,3976983.7973391144,23.0,938.0,3098473.627430547,27.0,4462597.334302421,1162.0
10,17.0,1317.0,3146669.483586863,30.0,3564.0,4228841.431640164,29.0,3207.0,4829510.197470054,33.0,28.0,3569.0,3721034.8429880133,31.0,2723.0,4831406.684194833,32.0,4534687.116163377,3512.0
11,46.0,3513.0,4654069.985259198,33.0,2689.0,3758884.3914302094,34.0,2242.0,4771102.239003019,46.0,38.0,3140.0,4744596.53566988,28.0,1909.0,3750298.445276765,46.0,4654069.985259198,3513.0
12,43.0,2553.0,4490883.072877068,33.0,2768.0,4555340.161049205,51.0,3129.0,4717901.07038076,51.0,37.0,2388.0,4277281.535279887,34.0,2493.0,3807782.892040263,26.0,3541163.1877578795,1596.0
