,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,38.0,2087.0,6041090.204000901,68.0,7833.0,7275354.239710864,58.0,4256.0,7001913.958090729,0.0,58.0,6953.0,6245272.515183317,44.0,5523.0,6011029.525824339,48.0,6987455.376199197,2712.0
1,30.0,1123.0,5634241.680519512,73.0,4450.0,7192873.953963229,57.0,1944.0,6970904.279511178,0.0,80.0,5800.0,6669074.3122553695,58.0,6111.0,6629314.317944495,57.0,7026324.418584503,4808.0
2,70.0,5468.0,6660210.545363635,75.0,6541.0,7188133.90187571,63.0,4436.0,7383114.868396413,0.0,66.0,5729.0,6714499.992036865,56.0,4663.0,5480083.959973518,61.0,6472397.972393113,4901.0
3,38.0,2261.0,7108345.373992499,63.0,3635.0,6396133.567817917,52.0,2087.0,7323560.404196057,0.0,73.0,6232.0,6971009.7386168465,47.0,4046.0,6562413.246746235,55.0,7547512.270386338,2065.0
4,44.0,2719.0,5264914.666690921,83.0,5634.0,6980964.098845577,69.0,3909.0,6959981.386597935,0.0,76.0,6942.0,7101960.198718071,49.0,3368.0,5189325.661578951,64.0,6236250.6659513265,3406.0
5,36.0,2396.0,4029565.9187202435,47.0,3575.0,7214148.288115762,49.0,3143.0,7150901.881786225,0.0,65.0,4917.0,6875734.536734812,54.0,3841.0,6453569.439642105,56.0,5934419.227238873,4098.0
6,34.0,3173.0,5389328.26901248,61.0,5842.0,6708332.463162292,64.0,4406.0,7241699.072646705,0.0,80.0,7378.0,7343885.306709409,40.0,4560.0,6432899.459121842,49.0,6360136.739401806,4314.0
7,38.0,2009.0,2934183.996715056,74.0,5421.0,6848413.067888407,65.0,3774.0,7308432.0625607055,0.0,71.0,5343.0,6870250.367005343,53.0,3636.0,5913857.725816162,56.0,5493087.080921079,2613.0
8,75.0,4889.0,6198893.143284124,74.0,5678.0,6953921.170105495,69.0,3794.0,7306156.875351954,0.0,84.0,7642.0,6497179.688547314,57.0,5373.0,6381985.68070679,65.0,5708009.159229408,4666.0
9,29.0,1300.0,5909631.805485315,61.0,4827.0,7143939.78334266,57.0,2619.0,7230517.288581332,0.0,67.0,5712.0,7253448.76348193,53.0,3696.0,6177763.830039695,65.0,6725089.627357006,4792.0
10,54.0,2625.0,6947302.784656575,69.0,4280.0,7015393.327345512,90.0,4333.0,7299486.848227387,0.0,50.0,4182.0,7397698.617060825,47.0,2955.0,5865694.0052388925,48.0,6760467.22836473,2396.0
11,50.0,3086.0,6709878.744405102,77.0,7019.0,6819534.864594603,84.0,6341.0,7362062.907584244,0.0,85.0,7027.0,6208869.922524144,47.0,3391.0,6072155.606099961,56.0,5806706.299539149,2744.0
12,55.0,2549.0,6557151.107571291,96.0,8076.0,7008418.662998383,78.0,3746.0,7070875.785504064,0.0,73.0,7984.0,7054799.643139457,58.0,4076.0,6566461.582393507,50.0,6526664.453867875,2369.0
