,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,157.0,7809.0,14095684.272514924,164.0,9436.0,14600113.113910357,121.0,3514.0,14890016.890140112,0.0,155.0,11766.0,9654676.454528933,120.0,8306.0,13766751.538247291,216.0,12513390.138621047,11174.0
1,101.0,6431.0,13408581.87660252,146.0,10699.0,14611031.041204918,131.0,7175.0,14501496.983227853,0.0,112.0,11092.0,10912344.171511805,96.0,7890.0,14200896.177569779,154.0,11764464.389776237,10627.0
2,153.0,8424.0,14525050.534134928,131.0,9147.0,14876192.338524375,156.0,7632.0,14936678.963661045,0.0,141.0,10598.0,11963761.582039174,109.0,7389.0,14015754.665095918,197.0,13007781.184859414,11744.0
3,103.0,5703.0,13267744.856279239,134.0,11452.0,14857289.805282772,128.0,6853.0,14809710.852314645,0.0,124.0,11078.0,11128274.606848363,76.0,8368.0,13073514.09722136,171.0,13123560.99586289,11033.0
4,133.0,6903.0,11284109.36070486,134.0,8475.0,14481151.989482198,102.0,3669.0,14888481.048466314,0.0,135.0,11365.0,10828755.18119863,99.0,8471.0,12250853.685014108,193.0,13089327.696844859,10815.0
5,117.0,7114.0,14515630.373715801,151.0,11523.0,14694788.513823409,125.0,8133.0,14855472.453591904,0.0,134.0,11342.0,10947186.688658047,95.0,8737.0,12311537.48661307,190.0,13131601.453965764,11611.0
6,108.0,8200.0,14403767.632790698,121.0,9563.0,14705560.056800643,113.0,7703.0,14750011.550719935,0.0,122.0,11216.0,10809256.226023655,79.0,9378.0,11791858.012333507,149.0,12625770.213986248,10784.0
7,121.0,6203.0,12936611.576837495,163.0,10770.0,14848869.305450123,118.0,4909.0,14863154.697110094,0.0,148.0,11582.0,11415067.59130197,93.0,6348.0,11601102.520744162,193.0,11196117.757114276,11029.0
8,135.0,7124.0,12463442.083495922,149.0,8372.0,14620216.259428822,119.0,5328.0,14838837.007793477,0.0,155.0,11583.0,12805844.856305562,100.0,6971.0,13417947.897395803,190.0,11498173.867270425,9994.0
9,148.0,7894.0,13767222.151211534,155.0,9663.0,14575599.061914168,172.0,8708.0,14257717.105444461,0.0,147.0,11449.0,8922290.346076094,122.0,10356.0,13742471.61184816,183.0,9492300.954433592,10392.0
10,121.0,7290.0,12131266.196264597,148.0,11494.0,14431414.414467853,99.0,4893.0,14962302.647718739,0.0,130.0,10672.0,11263547.43803927,91.0,6178.0,12705612.806795936,166.0,12993009.556807177,11210.0
11,137.0,8339.0,13379855.697920248,164.0,10933.0,14076510.031877983,126.0,7000.0,14824933.753238298,0.0,126.0,11344.0,9555741.933502704,124.0,10879.0,13639524.861017894,189.0,12164376.246062888,10788.0
12,118.0,7407.0,13690838.561635071,140.0,11153.0,13911155.206353772,144.0,7450.0,14942558.254086377,0.0,131.0,10702.0,11737125.18474622,88.0,7410.0,12517093.180338964,175.0,12134135.918260995,10833.0
