,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,30.0,614.0,3860090.3560112696,85.0,5661.0,4935329.220181996,66.0,1699.0,4926609.872612377,0.0,91.0,7208.0,4225673.1620248975,66.0,4397.0,4560076.5912631545,30.0,3524273.511223181,648.0
1,30.0,803.0,4293615.120991664,57.0,3476.0,4974598.458553788,49.0,973.0,4682348.460433283,0.0,90.0,7709.0,4564111.269386105,68.0,5574.0,4767436.059188224,40.0,4584177.325762395,1130.0
2,29.0,766.0,4725724.146412488,95.0,7183.0,4955349.760173753,78.0,4260.0,4958090.050273413,0.0,83.0,7352.0,3124858.972566383,70.0,5595.0,4482729.7258529775,65.0,4388338.388970637,2148.0
3,38.0,1231.0,3229595.916422751,72.0,4562.0,4912804.363781835,47.0,774.0,4893493.304489151,0.0,110.0,7071.0,4435300.864050096,54.0,4642.0,4605926.079853879,49.0,4828681.094338218,926.0
4,40.0,1366.0,4254528.119693725,95.0,6520.0,4843399.889388225,65.0,1282.0,4956558.100407593,0.0,101.0,7114.0,4822508.060289786,55.0,4991.0,4615182.985497659,50.0,4199826.199631577,1405.0
5,40.0,1388.0,4702505.503548453,97.0,5673.0,4971727.832295928,79.0,2313.0,4845354.727091127,0.0,104.0,6322.0,4218387.610881482,83.0,6611.0,4891289.448452009,40.0,3481676.5133157857,1132.0
6,20.0,510.0,4153768.761316479,75.0,4910.0,4767716.881094743,68.0,2646.0,4919524.536408168,0.0,97.0,6505.0,4436437.87625006,61.0,6359.0,4173758.038498264,20.0,3384062.842939088,520.0
7,20.0,517.0,2872093.5724457754,66.0,4431.0,4960021.737083696,76.0,2381.0,4924248.7876764005,0.0,91.0,7908.0,4571678.917976277,79.0,5401.0,4847305.156044245,30.0,4875074.013584258,565.0
8,40.0,1477.0,4796947.052498292,76.0,5454.0,4850963.5816148445,68.0,1661.0,4952326.718430634,0.0,107.0,6819.0,4455405.901749153,80.0,7013.0,4762138.171335049,59.0,4751212.919806926,1589.0
9,40.0,874.0,3955304.4599499553,70.0,3742.0,4940506.318979903,69.0,970.0,4983764.842347326,0.0,120.0,7428.0,3990838.7219609423,87.0,4794.0,4443597.066481297,70.0,3825821.281901705,1819.0
10,40.0,1284.0,4908795.7950362135,91.0,7450.0,4788455.206734892,78.0,2184.0,4840117.9853428025,0.0,96.0,7229.0,4163271.9684635447,89.0,6723.0,4431149.128026809,50.0,5027249.063217098,1636.0
11,30.0,724.0,3838811.3620519945,77.0,5252.0,4863012.448838718,76.0,1931.0,4917689.3717372995,0.0,90.0,6937.0,4725044.475034947,67.0,6574.0,4763021.083144063,50.0,4058895.2463457305,1418.0
12,39.0,1467.0,4450654.989557096,72.0,4009.0,4885222.843499561,43.0,1644.0,4846361.745839772,0.0,89.0,6724.0,4339079.204556663,67.0,6702.0,4674776.960237727,39.0,3947005.4734912906,1467.0
