,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,38.0,2379.0,5865893.3518195525,74.0,6508.0,7890298.760730933,81.0,5955.0,9237016.058984166,0.0,70.0,6353.0,8355600.1864820495,55.0,6149.0,8371594.10396385,53.0,7563620.355594555,3480.0
1,47.0,2565.0,7699605.143491728,99.0,6351.0,9523179.608096974,77.0,2922.0,9412079.282801392,0.0,91.0,6479.0,8766288.947001262,61.0,5318.0,7680745.520161971,61.0,8463868.903249744,3441.0
2,71.0,5377.0,8922580.566462848,84.0,7327.0,9611721.989455989,78.0,5940.0,9431451.108271156,0.0,75.0,6633.0,8220044.143714594,62.0,5023.0,6654506.840082895,71.0,8534354.086963033,4969.0
3,47.0,1878.0,8663723.89955645,79.0,5449.0,8176836.9179962445,68.0,3287.0,9396880.374504685,0.0,71.0,5787.0,8280239.546767816,59.0,5274.0,8863583.59328008,59.0,8860633.515935117,2700.0
4,75.0,4261.0,8832847.353270462,104.0,6188.0,9118941.972942872,86.0,5758.0,9238446.725141725,0.0,78.0,5901.0,8750371.564084727,60.0,4016.0,7669454.435469299,63.0,7962227.581403155,3162.0
5,55.0,3682.0,6772290.649257379,70.0,5322.0,9665531.264580917,72.0,4997.0,9538473.57754391,0.0,71.0,5917.0,8080834.363320218,58.0,5409.0,7949483.249684323,83.0,9014946.952910356,5376.0
6,49.0,3352.0,8167483.070869756,69.0,6982.0,8821737.113604883,81.0,6294.0,9475179.377568811,0.0,72.0,7386.0,8919523.77731619,51.0,5899.0,7986953.492960108,61.0,7898792.41120115,4721.0
7,67.0,3584.0,8446477.156332534,84.0,6262.0,9055752.947506681,86.0,3426.0,9531592.62879892,0.0,74.0,5727.0,7482292.963532437,63.0,5046.0,8259589.060908521,66.0,7789218.90925066,4128.0
8,82.0,5520.0,8254039.782875518,92.0,6768.0,8048257.2039848715,66.0,3537.0,8726439.603287295,0.0,80.0,6869.0,6999179.964345479,65.0,6266.0,7742956.455268918,56.0,6737809.82107612,5204.0
9,54.0,2908.0,7841219.999706109,86.0,5439.0,9518926.92649705,67.0,3387.0,9500203.943291385,0.0,71.0,5610.0,8687118.619890314,68.0,4401.0,8243802.439153522,69.0,8100985.073186834,4125.0
10,59.0,3012.0,9289740.553673979,87.0,5889.0,9302338.496883491,105.0,6059.0,9775249.578625258,0.0,66.0,5988.0,9764952.743508134,56.0,3530.0,8136171.302919972,74.0,9256790.928696612,3920.0
11,73.0,4381.0,9028301.925717268,87.0,7150.0,9225629.681456082,85.0,5722.0,8989739.454020523,0.0,82.0,6641.0,7067106.133898145,47.0,3391.0,6078957.415869206,75.0,6569181.321027481,4352.0
12,57.0,2603.0,8153118.466613784,99.0,6767.0,8801666.385919169,81.0,4183.0,8865807.192897923,0.0,83.0,6241.0,6959378.518728662,61.0,4766.0,7241303.800875592,72.0,8522478.90495146,4601.0
