,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,48.0,1639.0,5919042.430964449,99.0,6536.0,7377390.882129654,90.0,2836.0,7387270.801519521,0.0,133.0,10873.0,5296858.436349188,109.0,9552.0,5421090.985014271,90.0,6551608.243933181,3229.0
1,48.0,2425.0,7308123.549462807,136.0,8453.0,7374609.2262574155,60.0,1630.0,7104186.235849941,0.0,133.0,10928.0,6219731.333788807,77.0,6333.0,6442224.800525287,69.0,6928882.179885803,2987.0
2,50.0,1685.0,5282177.461561708,113.0,8575.0,7331250.17164793,90.0,2781.0,7336906.980249001,0.0,138.0,10298.0,6848266.3867639,70.0,5997.0,6720639.987775227,79.0,7039893.653693359,2494.0
3,30.0,1023.0,5345962.953686658,90.0,6748.0,7394008.060863738,79.0,2962.0,7021946.58461277,0.0,115.0,9986.0,7073386.027795203,89.0,9950.0,7214518.442646573,49.0,6628097.61906277,1270.0
4,50.0,2015.0,6760370.21173827,127.0,9454.0,6837906.838229228,94.0,2825.0,7382831.502440684,0.0,122.0,10303.0,7434742.039865635,89.0,9340.0,6696767.570800679,30.0,6514681.352129824,629.0
5,40.0,1962.0,4732706.374180147,134.0,9021.0,7243146.742441213,66.0,1885.0,7235429.171185663,0.0,113.0,9547.0,6551171.563368449,79.0,7290.0,6602142.613025134,74.0,5665938.1472467985,3731.0
6,50.0,1454.0,5135516.750903164,106.0,8633.0,7446622.401156716,76.0,2165.0,7343821.2247717995,0.0,117.0,11506.0,6345132.1175183235,84.0,7332.0,7055018.481281695,63.0,4822135.435272006,3353.0
7,50.0,1932.0,4835947.477599217,92.0,4813.0,7315330.0470484095,88.0,2751.0,7432614.487930385,0.0,121.0,9592.0,6291547.780998873,74.0,7469.0,6208880.96130248,91.0,7116706.96573097,3291.0
8,59.0,2378.0,5327283.285228107,117.0,6724.0,7418792.769820044,88.0,2506.0,7347058.645861026,0.0,159.0,11137.0,5993124.042587817,97.0,8465.0,6881654.519296195,97.0,6842172.354869451,3824.0
9,40.0,1400.0,6210910.027089935,133.0,9038.0,7352767.957126973,88.0,2805.0,7393857.4867376145,0.0,123.0,9988.0,6271500.426456267,82.0,8297.0,7160277.738675404,48.0,5493205.325990982,1425.0
10,30.0,1530.0,5303782.649597051,102.0,7591.0,7406231.530825194,80.0,3767.0,7224056.708844704,0.0,119.0,10203.0,7140450.227507215,107.0,10730.0,7187142.72595674,60.0,6339456.032817818,4106.0
11,78.0,2742.0,6349222.9059573,150.0,8637.0,7375905.253559979,118.0,4521.0,7276195.398515405,0.0,145.0,10049.0,6227959.818945207,104.0,7050.0,6649143.8590869745,88.0,7073263.383100556,2741.0
12,49.0,2063.0,5785761.837502579,113.0,8642.0,7225516.992092312,77.0,2069.0,7303229.978944797,0.0,147.0,9317.0,6014158.852417836,102.0,6353.0,6639779.900404933,74.0,6272491.377773673,3301.0
