,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,38.0,4438.0,7617053.851676807,39.0,4330.0,9108240.300569529,39.0,4826.0,9678075.290628664,43.0,27.0,3843.0,4756992.112700157,32.0,4345.0,9492403.04557481,43.0,7201258.245516295,5859.0
1,57.0,4903.0,7810445.007729263,58.0,5348.0,7121186.244852782,58.0,5348.0,8082447.322081806,58.0,46.0,3419.0,3909940.73760154,52.0,4346.0,9082756.11566804,57.0,5412913.687694235,4903.0
2,57.0,4964.0,6413246.001215732,59.0,5624.0,9130629.502021737,55.0,4672.0,9684387.810121793,59.0,35.0,3570.0,4054573.8900865535,28.0,2866.0,4445138.562764967,59.0,6157512.805906519,5624.0
3,54.0,4047.0,7567414.229947401,57.0,4753.0,8145299.293100774,56.0,4314.0,9005035.49565642,57.0,55.0,4486.0,8138635.3153104745,42.0,2591.0,7848571.179422859,57.0,8773097.054485623,4753.0
4,57.0,5152.0,9152427.70493627,58.0,5659.0,9795505.032230746,58.0,5659.0,9347711.477747358,58.0,35.0,3515.0,4722563.404712655,45.0,4437.0,9178410.536497626,58.0,8412371.505009905,5659.0
5,47.0,6845.0,8644256.082272021,43.0,5904.0,9064963.521129169,41.0,5537.0,8940677.30360819,47.0,42.0,6046.0,6694501.937053587,45.0,6483.0,7814074.701577885,44.0,8211121.023039886,5850.0
6,61.0,5055.0,8093855.776423992,61.0,5055.0,9519623.599528126,60.0,4081.0,9264216.567853456,61.0,33.0,2217.0,4053674.6974771065,35.0,3696.0,7476602.149107111,61.0,7146399.501398819,5055.0
7,57.0,5224.0,8223430.746832472,56.0,5026.0,8828411.89578239,53.0,4416.0,8640825.80713068,57.0,40.0,3686.0,4937962.406179285,31.0,2436.0,6503089.818174485,57.0,6767389.080809083,5224.0
8,56.0,5034.0,9284231.62874524,50.0,4110.0,8650453.450251684,37.0,2550.0,9107288.920580752,56.0,50.0,4110.0,7725175.638216786,38.0,3253.0,9191321.575359639,56.0,8170769.732251752,5034.0
9,46.0,5100.0,9532885.08933968,44.0,4532.0,8771167.451025065,46.0,5100.0,9852779.813041154,46.0,25.0,3366.0,3909880.5028414708,33.0,3869.0,8703804.862472733,46.0,6883977.178861225,5100.0
10,43.0,6011.0,7443783.78258186,51.0,6745.0,9415731.843501776,51.0,6745.0,9041550.993704168,51.0,25.0,3762.0,3149491.521222895,48.0,6137.0,7561960.532353556,51.0,7213527.292650074,6745.0
11,54.0,5187.0,8612482.67840545,54.0,5187.0,7286731.698058942,53.0,4742.0,9889982.431734018,54.0,30.0,3307.0,4582395.785530268,46.0,4405.0,8750031.570178231,54.0,6249797.991425668,5187.0
12,66.0,5167.0,7908608.685710985,61.0,5403.0,9356862.25233344,59.0,3866.0,8765238.446705813,69.0,60.0,5002.0,8447002.137339616,50.0,3817.0,9456918.858234957,69.0,8259763.631134868,5601.0
