,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,131.0,2932.0,9003305.047348296,67.0,3971.0,4933121.707891462,85.0,2285.0,9931320.382601814,0.0,56.0,3794.0,3473854.3758400595,75.0,3510.0,6746180.215882985,164.0,8977312.081544567,3707.0
1,83.0,1905.0,7721460.7244364275,90.0,3943.0,8439817.11189271,109.0,3381.0,9826641.49672819,0.0,65.0,3838.0,5379173.09833286,63.0,3491.0,6937807.273175542,134.0,9608019.97967258,3197.0
2,127.0,3320.0,9372949.20287556,65.0,3917.0,5371143.574613515,97.0,2760.0,9974653.013722952,0.0,59.0,3655.0,4291994.574951103,61.0,3643.0,6655478.192279045,138.0,7423889.26878,3506.0
3,92.0,1951.0,9533763.869342215,91.0,3987.0,9168607.825591441,103.0,2197.0,9940620.588192329,0.0,68.0,3546.0,3855733.3308327384,55.0,3493.0,7852807.188275453,141.0,9278920.776243575,3500.0
4,127.0,3436.0,9593996.143881585,76.0,3813.0,7624090.903290611,117.0,3700.0,9770692.383596275,0.0,70.0,3467.0,4994729.756032786,65.0,3246.0,7714437.090889627,129.0,7145298.370097805,3484.0
5,125.0,3265.0,9740250.933639947,65.0,3815.0,5471402.069397228,113.0,2906.0,9937084.489893066,0.0,64.0,3065.0,3609109.4555663196,63.0,3416.0,6254798.00369476,141.0,7704115.884819953,3641.0
6,69.0,1622.0,9131008.459531065,69.0,3957.0,9639838.560933925,74.0,1477.0,9977396.086246546,0.0,59.0,3349.0,4879791.118965822,57.0,3607.0,7635150.0400088625,112.0,8488315.203123715,2659.0
7,83.0,1782.0,8706452.168934597,83.0,3927.0,8614984.340146933,111.0,2770.0,9952010.488966461,0.0,63.0,3300.0,4254332.423619334,72.0,3764.0,6595254.938695881,150.0,9897811.2139582,3330.0
8,81.0,2052.0,8878409.65781697,73.0,3890.0,8219424.981286673,84.0,1983.0,9913918.267970897,0.0,67.0,3663.0,4545569.515325762,60.0,3435.0,6968677.349897424,114.0,9586156.618078247,3042.0
9,141.0,2852.0,9298803.731671985,102.0,3938.0,9282673.821873266,118.0,2214.0,9890219.501856865,0.0,76.0,3672.0,4455635.006217994,70.0,3523.0,6330804.96133812,162.0,8141546.493880114,3364.0
10,88.0,2232.0,7583097.429553941,79.0,3931.0,7794943.145771359,109.0,3054.0,9799320.814966116,0.0,79.0,3993.0,5195185.100588826,67.0,3070.0,7506626.196595032,136.0,8863007.604139961,3391.0
11,77.0,1648.0,7623211.659863485,89.0,3845.0,8892267.17998232,111.0,2831.0,9791130.564392611,0.0,64.0,3808.0,4326419.7562966645,63.0,3342.0,8848812.957489869,119.0,9843068.51165834,3001.0
12,71.0,2143.0,8931336.868066918,67.0,3926.0,5550325.914940253,86.0,2862.0,9918739.629188666,0.0,61.0,3747.0,6398627.523308868,70.0,3757.0,7977004.859786794,106.0,9364302.510969188,3048.0
