,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,37.0,3887.0,8562225.780715302,35.0,3804.0,7189933.430297729,32.0,3005.0,8728743.582447667,37.0,26.0,3120.0,7188393.683573353,32.0,3244.0,8649564.464665277,36.0,5180828.338581225,3696.0
1,50.0,3374.0,6650682.04716539,51.0,3750.0,5066146.423071411,51.0,3819.0,5718060.62504629,51.0,46.0,3419.0,4266397.698949765,46.0,3347.0,5485709.559136495,50.0,4786513.070656891,3374.0
2,52.0,3418.0,6120790.520802954,43.0,3534.0,5469464.494918052,45.0,3049.0,8766448.888531625,52.0,38.0,3610.0,3806942.86538732,35.0,3570.0,5865971.175696814,44.0,5387258.569686442,2455.0
3,52.0,3537.0,6636967.045533889,52.0,3537.0,9080110.397927072,51.0,3928.0,9013743.826723482,54.0,43.0,3273.0,4888470.959164662,42.0,2591.0,7848571.179422859,48.0,7036591.25708987,2979.0
4,41.0,3329.0,7871240.131450107,43.0,3855.0,6602290.718868725,41.0,3329.0,7093850.088265375,46.0,40.0,3646.0,6231961.394262553,38.0,3212.0,8943370.555183284,41.0,6423779.0030845255,3329.0
5,33.0,3743.0,6850513.038694745,30.0,3662.0,7474018.861442903,33.0,3743.0,6285389.167336754,33.0,28.0,3300.0,4373516.440815171,28.0,3327.0,5954415.07105543,29.0,5131101.624945569,3370.0
6,56.0,3375.0,8924050.598137427,56.0,3375.0,8273588.73180544,50.0,2444.0,8301137.6683025025,56.0,42.0,3348.0,5537783.034776866,35.0,2133.0,7729071.332918534,56.0,6941153.192160964,3375.0
7,40.0,3200.0,5232566.395521195,48.0,3500.0,8049093.216173336,48.0,3398.0,7330185.435478132,51.0,40.0,3686.0,5867445.453844685,40.0,3173.0,7211951.2596561285,38.0,6309758.021882867,2436.0
8,47.0,3795.0,8999026.341111027,46.0,3470.0,8079500.076768681,37.0,2550.0,9107288.920580752,48.0,37.0,2640.0,4892231.870175712,33.0,2840.0,8677852.16408757,38.0,5837029.373869348,2509.0
9,43.0,3534.0,9176492.211581402,43.0,3787.0,7352032.038175418,43.0,3534.0,9046352.167805543,43.0,25.0,3366.0,4679155.440217818,31.0,3220.0,7476106.328706539,41.0,6358354.399304638,2885.0
10,37.0,3638.0,7105142.279634438,35.0,3690.0,5278678.811654899,37.0,3638.0,7914312.475632645,37.0,28.0,3569.0,3721034.8429880133,33.0,3150.0,6090882.338491415,31.0,5659003.98454653,2734.0
11,47.0,3826.0,6282611.084991218,39.0,3662.0,7605101.755615208,47.0,3826.0,7081051.623074135,47.0,37.0,3649.0,5870435.282698285,32.0,2702.0,5649549.919264793,46.0,4654069.985259198,3513.0
12,51.0,3290.0,6145273.49395429,54.0,3563.0,7600670.407842636,54.0,3443.0,8728197.260804929,54.0,48.0,3596.0,6878075.318800997,43.0,2932.0,6765730.752687497,54.0,7274287.886789374,3563.0
