,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,143.0,5267.0,12961650.336090975,121.0,5723.0,10563825.880215894,121.0,3514.0,14890016.890140112,0.0,89.0,5375.0,7397191.4600844,81.0,5101.0,11846809.659476668,145.0,10060379.550984845,4621.0
1,95.0,4932.0,11808160.034498554,100.0,5642.0,10994508.825254045,108.0,5151.0,13707928.33574925,0.0,73.0,5196.0,7254154.054308452,75.0,5744.0,12153122.685762106,103.0,9696107.159583235,5221.0
2,137.0,5663.0,13097602.370384574,88.0,5605.0,11067609.772987764,134.0,5495.0,14737181.265763914,0.0,76.0,5177.0,7196194.645421645,100.0,5446.0,12867526.579637088,125.0,7734852.598289775,4888.0
3,97.0,4654.0,12616765.928049667,86.0,5829.0,10326263.185422974,116.0,5235.0,14653681.437292539,0.0,56.0,4882.0,5679142.302561559,59.0,5642.0,12951347.891605243,116.0,12138001.02809089,5410.0
4,116.0,4743.0,12785350.849183768,112.0,5541.0,10918712.778050108,102.0,3669.0,14888481.048466314,0.0,73.0,5169.0,8468094.498759627,70.0,4979.0,7615024.652337854,131.0,10651789.83324399,5411.0
5,102.0,4141.0,13772023.868489694,80.0,5686.0,8543082.995244905,97.0,4023.0,14550014.34884353,0.0,83.0,5382.0,8460152.865359297,78.0,5464.0,11701984.697425423,126.0,11063572.886533812,5413.0
6,84.0,4648.0,12930255.927260697,65.0,5831.0,11238331.487539165,91.0,5027.0,13948379.664584273,0.0,62.0,4611.0,7510953.10530176,73.0,5589.0,11414331.71002633,89.0,10966482.409898628,5121.0
7,101.0,3978.0,13100068.446482267,97.0,5601.0,10098713.802055372,118.0,4909.0,14863154.697110094,0.0,89.0,5495.0,6287505.120461933,76.0,5531.0,10582926.196769113,131.0,9705458.710985765,5621.0
8,132.0,5039.0,13831649.249044053,131.0,5912.0,11928515.635953402,116.0,4433.0,14747300.083643558,0.0,93.0,4396.0,7304424.001652851,80.0,5023.0,11075682.515038218,133.0,9822160.954866722,4907.0
9,135.0,5600.0,13613670.665907782,113.0,5805.0,12576026.392220192,138.0,5750.0,13153349.40910425,0.0,98.0,5341.0,7788445.66075775,82.0,5637.0,13774782.84878616,125.0,7600005.972923095,5241.0
10,116.0,5954.0,13269786.04755328,90.0,5892.0,11543766.611971173,92.0,4376.0,14629176.06855373,0.0,67.0,5517.0,8046258.482860722,81.0,4983.0,10741372.018136425,103.0,8663770.935056033,5131.0
11,121.0,5322.0,12418616.863647373,98.0,5763.0,11520839.008576058,110.0,5029.0,14366615.148602184,0.0,73.0,4959.0,7184181.006599905,82.0,5171.0,9622943.158557544,118.0,9120951.889068931,4754.0
12,102.0,4157.0,13405723.3941849,94.0,5904.0,12810222.737446181,111.0,4719.0,13723566.694202328,0.0,79.0,4930.0,9099925.942837903,74.0,5359.0,12847804.756475072,110.0,10875547.085662317,4994.0
