,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,85.0,3316.0,9430815.041137587,115.0,8283.0,9732596.213597503,93.0,2167.0,9836469.562491026,0.0,148.0,10662.0,9333513.25991334,88.0,6340.0,9031531.994300557,107.0,9011969.42808645,5548.0
1,59.0,3002.0,7369266.461881219,104.0,9664.0,9660165.553175552,75.0,2790.0,9417487.292889565,0.0,117.0,9694.0,9210569.77823443,78.0,8474.0,9213331.586596597,69.0,8547942.914659714,3943.0
2,58.0,3604.0,8333702.431995007,111.0,7939.0,9487653.412188578,108.0,4204.0,9634490.354913464,0.0,130.0,10504.0,9466220.90184974,67.0,5311.0,8126249.7467788085,83.0,9791064.346598566,4685.0
3,49.0,2773.0,8964914.852472419,133.0,10729.0,9728988.87270006,78.0,3635.0,9854395.888733914,0.0,128.0,13583.0,9023644.303867053,75.0,7261.0,8859464.631907603,69.0,8946241.896248868,4151.0
4,87.0,4966.0,8681577.165095977,137.0,10543.0,9591519.332878033,107.0,4552.0,9752130.459306262,0.0,123.0,8816.0,9262590.685788805,87.0,7901.0,8914433.010679951,108.0,8832125.549802642,5747.0
5,39.0,2703.0,7575718.31503049,98.0,8557.0,9952736.515482584,79.0,4911.0,9731946.056930948,0.0,130.0,9777.0,9659586.83328703,75.0,7718.0,9030931.537264733,60.0,7520702.740202755,3703.0
6,57.0,4113.0,6714199.333075581,86.0,7368.0,9748515.758905897,72.0,4262.0,9727444.313159836,0.0,120.0,11991.0,9433903.850038705,70.0,8056.0,8544645.195527997,109.0,8421727.662885727,8290.0
7,70.0,4598.0,8327115.738398505,127.0,10484.0,9749984.940301869,105.0,5145.0,9219405.82664459,0.0,138.0,10056.0,9549729.06941593,88.0,6719.0,8271784.279931893,91.0,9030009.034126513,4572.0
8,39.0,2359.0,6931440.090317702,146.0,8995.0,9595546.936017375,90.0,2738.0,9688181.138576183,0.0,124.0,8716.0,9104743.837437747,73.0,4713.0,8743449.261607759,85.0,8185074.35829529,3690.0
9,66.0,4027.0,7088987.831358772,142.0,10230.0,9665701.179011121,112.0,5816.0,9663825.511296153,0.0,129.0,10419.0,9245910.337524435,101.0,9228.0,8900962.942652358,113.0,8942044.30908284,7312.0
10,38.0,2041.0,7179761.010949649,115.0,10087.0,9769759.443860494,87.0,4922.0,9871331.871995792,0.0,101.0,11347.0,9325933.577168632,66.0,5030.0,7971665.702956372,95.0,8891809.50473003,5275.0
11,58.0,3923.0,8647833.084706936,138.0,11441.0,9520236.233176898,138.0,9090.0,9776412.865369137,0.0,128.0,13449.0,8543488.736156039,86.0,8027.0,8884640.277221859,96.0,9074115.485578569,6574.0
12,84.0,5083.0,7791614.007357415,147.0,12119.0,9669334.191618787,82.0,3002.0,9833807.211435923,0.0,127.0,12554.0,8514994.21699928,75.0,6076.0,8392472.874421429,103.0,7927060.713549633,6722.0
