,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,59.0,2458.0,5793072.92710803,99.0,5091.0,6554815.4046403,72.0,1743.0,7375506.979560638,0.0,86.0,5141.0,6412793.572185193,59.0,3864.0,6657530.949622881,62.0,6975843.670981181,2103.0
1,40.0,2588.0,5538505.621130983,92.0,5320.0,6530197.078547511,64.0,2253.0,7201202.545032166,0.0,75.0,5126.0,6938130.454640547,56.0,4933.0,5982096.581519705,47.0,7453398.365436047,1918.0
2,29.0,1227.0,4608412.402681794,92.0,4840.0,6368510.396228731,77.0,2285.0,7199725.496544639,0.0,75.0,5086.0,5743758.569988128,58.0,2681.0,6518755.171604597,108.0,6893008.096112896,4310.0
3,29.0,1537.0,5657309.083103615,65.0,5769.0,7021008.814657471,58.0,2794.0,7354538.414708473,0.0,58.0,5631.0,4775653.058241863,55.0,4586.0,6079976.542810747,54.0,6661899.274217527,2540.0
4,77.0,3304.0,6481633.891148047,76.0,4242.0,7121831.438941661,82.0,3160.0,7271297.41799546,0.0,71.0,4146.0,5588552.884500378,59.0,3880.0,5272357.232793175,65.0,6292860.818727478,2312.0
5,43.0,2071.0,6599323.893090952,56.0,4729.0,7226978.605858929,72.0,3676.0,7093735.153397566,0.0,77.0,4655.0,6973274.92299719,50.0,3468.0,7207562.817034052,37.0,5811111.196276859,2158.0
6,42.0,2212.0,5449779.414162607,60.0,5678.0,7015973.866838032,54.0,3126.0,7249348.102478458,0.0,64.0,5048.0,6981202.214748995,47.0,4050.0,5492829.933955126,48.0,6038534.898106379,2669.0
7,39.0,1765.0,6803811.065687148,79.0,5855.0,6552142.57431579,90.0,4248.0,6770705.543597092,0.0,77.0,4130.0,6366414.394055631,64.0,4337.0,5553050.2189728,48.0,6581757.671976366,2011.0
8,39.0,1238.0,4919348.614962856,86.0,5166.0,6729911.198415054,75.0,1945.0,7274187.2038154835,0.0,89.0,4936.0,6814482.341961823,56.0,3481.0,6358411.05801609,51.0,6612485.042508631,2325.0
9,39.0,1575.0,5407656.003991351,100.0,4942.0,7162683.235333806,83.0,4435.0,7234360.018085171,0.0,71.0,4498.0,5910210.804350599,67.0,4114.0,5187230.812139221,64.0,6231120.401170372,3203.0
10,39.0,1823.0,5521437.173042102,69.0,5356.0,7144110.525259134,68.0,3742.0,7441574.092443476,0.0,61.0,5512.0,6615139.758381355,50.0,3028.0,5661945.0462625,60.0,6975275.384010941,3488.0
11,46.0,2280.0,4391444.034788152,108.0,5438.0,6848799.110286212,100.0,5502.0,7080508.163667184,0.0,76.0,5438.0,6038181.737323033,66.0,4274.0,5816497.318841517,60.0,5979115.002664703,2397.0
12,37.0,1425.0,3382896.2052909606,60.0,4442.0,5509432.787682724,57.0,1921.0,7361164.524340134,0.0,74.0,5410.0,5557869.4277593205,57.0,3313.0,6256147.437760311,55.0,5876430.651129311,2730.0
