,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,177.0,5152.0,18313877.294962913,133.0,7730.0,13253322.507912833,180.0,5229.0,19877334.068933226,0.0,126.0,7489.0,9189601.942794176,107.0,6433.0,14973218.863045346,250.0,14422436.697566958,7059.0
1,197.0,5400.0,18748566.209546942,142.0,7839.0,12661627.816663653,207.0,5380.0,19743861.057240706,0.0,121.0,7061.0,7624757.633946554,125.0,6708.0,14393620.511815002,256.0,13403504.328024713,7277.0
2,131.0,4168.0,16982382.03634076,155.0,7895.0,12215612.529129043,195.0,6501.0,19565779.12354433,0.0,124.0,7002.0,9637594.923392339,113.0,7425.0,14570352.628718797,217.0,13104903.74036366,6828.0
3,149.0,4648.0,16664634.527654838,124.0,7902.0,15943825.183133,172.0,5435.0,19558120.255469613,0.0,120.0,7533.0,10007099.811485017,119.0,7080.0,13442807.306604894,241.0,13877556.06723021,7428.0
4,170.0,5398.0,18990671.37105277,140.0,7735.0,16835291.360023916,161.0,5128.0,19646715.273415364,0.0,129.0,7027.0,8170225.779315542,112.0,7455.0,14694839.864258124,228.0,13557342.982544221,7580.0
5,210.0,6210.0,18349583.615614433,144.0,7653.0,10915741.131670307,217.0,5973.0,19597028.80356937,0.0,115.0,7590.0,9610198.312565777,109.0,6433.0,11085594.231216095,239.0,13834638.164563105,6752.0
6,211.0,6135.0,17460129.281502016,164.0,7735.0,17525053.67330002,220.0,6130.0,19738493.77309678,0.0,140.0,6911.0,6821125.033821651,125.0,7274.0,14891791.652479868,262.0,14285184.777714336,7484.0
7,200.0,5616.0,16812609.730042655,167.0,7902.0,13444784.320285816,213.0,5988.0,19701432.87006591,0.0,124.0,7098.0,6863705.262204231,132.0,6871.0,12702939.804064259,242.0,13558034.935076639,7077.0
8,177.0,5044.0,17901083.52357719,134.0,7737.0,13422035.543923331,215.0,6187.0,19749723.05741845,0.0,134.0,6810.0,7995345.496250086,134.0,6104.0,14248276.867114633,250.0,13222056.774833899,7497.0
9,188.0,5706.0,19134648.192399878,160.0,7848.0,16303199.178794641,149.0,3673.0,19847958.843048923,0.0,140.0,7421.0,10661723.03059839,118.0,7474.0,16822792.790287964,250.0,13154098.83656216,7295.0
10,207.0,6626.0,17627855.79197624,131.0,7767.0,15193881.560712583,206.0,6567.0,19578051.309625357,0.0,117.0,7660.0,9502235.294775646,116.0,7558.0,12866412.075648105,222.0,13640240.69922786,7176.0
11,172.0,4636.0,16816418.567891978,162.0,7685.0,16498960.630450796,201.0,5988.0,19799708.112256948,0.0,145.0,7262.0,11645692.029603703,118.0,6940.0,10827710.147784276,255.0,14350210.344940344,7045.0
12,164.0,5113.0,18939260.550832625,153.0,7917.0,14141657.837726576,172.0,5649.0,19796201.57185921,0.0,115.0,6767.0,8662987.772724122,115.0,6879.0,15489135.678728009,229.0,12498858.140414733,6981.0
