,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,114.0,11073.0,15877460.617706936,121.0,14115.0,18466078.251017857,120.0,13009.0,18489749.06962075,0.0,117.0,14108.0,13508959.627528911,107.0,10916.0,15669183.878318213,116.0,12037726.44234936,13323.0
1,110.0,8412.0,16826958.27146382,137.0,11881.0,18811119.006764308,136.0,10919.0,18865950.332681596,0.0,116.0,10353.0,11182125.411115117,118.0,10864.0,17872885.454831768,137.0,12010380.150117448,11918.0
2,114.0,10278.0,16988086.354063783,124.0,12369.0,19088196.434327662,120.0,10858.0,18725576.45242372,0.0,105.0,10801.0,11910517.83437061,116.0,10661.0,18761913.95858809,126.0,11704888.192849785,11954.0
3,129.0,9181.0,18445352.630529597,144.0,11937.0,18351614.126809735,131.0,8335.0,19144933.750548586,0.0,119.0,11408.0,12084136.730603095,107.0,8572.0,19104005.78387194,140.0,12074388.795037467,10338.0
4,127.0,9858.0,16515174.190400535,134.0,10877.0,19552264.58230076,127.0,8734.0,19111313.516630393,0.0,97.0,9197.0,10699484.730966337,83.0,7893.0,17669211.387493897,130.0,11871326.605008021,9762.0
5,111.0,10613.0,17527465.829581346,118.0,10853.0,19265003.341037292,109.0,8409.0,19280807.560995277,0.0,110.0,11940.0,15363264.689661931,90.0,9119.0,16200270.106569268,125.0,13347710.043181527,13277.0
6,113.0,11579.0,16380150.477282181,132.0,12772.0,18695465.50829728,129.0,11220.0,19085563.789087906,0.0,124.0,13984.0,13131903.259582305,87.0,8538.0,17460684.856989257,124.0,12382080.292537188,11565.0
7,117.0,7511.0,17244678.93278978,142.0,11025.0,18350185.0596757,120.0,6728.0,19722473.727895632,0.0,116.0,10249.0,12477221.42436302,98.0,7424.0,17066846.451373406,140.0,13604899.903584307,10440.0
8,138.0,12147.0,18993406.127826553,145.0,13753.0,18869444.470297143,129.0,9668.0,19455397.267748177,0.0,130.0,12522.0,14639396.707286606,96.0,9211.0,16030027.93947845,130.0,12816092.981660811,12015.0
9,119.0,7994.0,17282828.710784916,128.0,10588.0,19770307.509955943,129.0,9787.0,18910809.90080329,0.0,129.0,12365.0,14218841.457677953,128.0,13265.0,16184133.0094386,138.0,13261454.053687096,13279.0
10,105.0,9182.0,14544954.54391934,123.0,9804.0,19567210.45281458,121.0,8440.0,19908756.679771572,0.0,130.0,11497.0,15805358.927944982,87.0,8605.0,17170903.215860013,130.0,13520691.145843828,11497.0
11,135.0,10932.0,15396784.93886896,150.0,13392.0,17906705.203815293,128.0,9517.0,19183190.410228044,0.0,150.0,14946.0,16050723.769877,95.0,9384.0,14701643.962333813,140.0,12427247.890330967,12362.0
12,129.0,10478.0,16974479.358141676,127.0,10587.0,19110268.892703958,138.0,12376.0,18611205.851569504,0.0,135.0,13024.0,14672072.447529543,97.0,8305.0,16542008.302270858,138.0,13224311.341088323,12376.0
