,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,46.0,2711.0,7255420.055988254,77.0,5671.0,9059556.608649407,61.0,3542.0,9260240.131645609,0.0,65.0,6390.0,9117340.182577025,57.0,5081.0,8728935.027321331,62.0,7866145.0884411195,3697.0
1,36.0,2658.0,7836827.937157501,78.0,5597.0,9444025.394662825,82.0,5808.0,9642054.523841862,0.0,95.0,6515.0,9023976.650939729,51.0,4011.0,8430040.895022048,81.0,8731976.00980335,5160.0
2,55.0,3089.0,8285710.030085384,107.0,8062.0,9564495.054564599,74.0,3516.0,9417669.392486546,0.0,81.0,7447.0,9058072.348200044,53.0,5499.0,7715193.525745873,67.0,7969291.005248567,4393.0
3,61.0,3459.0,8148811.184089742,104.0,7922.0,8807820.733920833,79.0,4608.0,8922352.554881878,0.0,84.0,7734.0,9561246.808935927,76.0,6213.0,9680606.73914696,71.0,8308848.854547525,4395.0
4,47.0,2642.0,7589629.902596129,64.0,3902.0,9053251.495053625,79.0,2836.0,9777111.94491238,0.0,87.0,5546.0,9119789.841274781,65.0,3245.0,8063458.124057066,83.0,9391392.843513096,4127.0
5,58.0,3531.0,7588671.651469276,98.0,9338.0,9202522.301760081,71.0,4146.0,9574752.164905459,0.0,89.0,9396.0,9021797.010416228,61.0,4623.0,7605199.2640622305,68.0,6598434.205194592,5511.0
6,56.0,3181.0,8192240.527605639,86.0,6068.0,9636394.242379807,72.0,4248.0,9443754.33960809,0.0,67.0,5771.0,8573467.709828708,53.0,5156.0,8517834.10867476,61.0,8138959.709949133,3902.0
7,50.0,3543.0,7048045.90515464,76.0,6665.0,8731539.993587917,64.0,5034.0,9771007.799965698,0.0,66.0,6332.0,8336535.085701582,48.0,3234.0,8043697.4596092515,72.0,8776366.747322217,5740.0
8,25.0,2717.0,7807123.416377261,55.0,5303.0,9149830.992531788,48.0,3081.0,8764866.813151713,0.0,54.0,4841.0,9364714.251107171,36.0,2955.0,8202865.125291774,41.0,8869157.67876384,4638.0
9,40.0,1395.0,6883047.3744493,92.0,5085.0,9252353.940898528,84.0,4023.0,9664779.798120776,0.0,89.0,5323.0,10008160.490112899,57.0,3228.0,9289421.391887918,57.0,7743691.738478682,4070.0
10,44.0,2725.0,6251307.9296325045,67.0,4936.0,9408866.56349264,71.0,4421.0,9389306.455529712,0.0,84.0,6454.0,9311981.717070866,50.0,3772.0,7755983.584640574,47.0,6634772.320166485,2594.0
11,42.0,3181.0,8999360.45266116,85.0,7549.0,9414223.951232692,64.0,3874.0,9458381.354616912,0.0,68.0,6561.0,8335024.303102338,51.0,4555.0,8631479.126966419,51.0,9428498.644071419,3333.0
12,59.0,2870.0,6797016.479170265,75.0,4460.0,9091158.021462716,68.0,3962.0,9307323.560246829,0.0,70.0,5593.0,8317544.490176432,53.0,4389.0,8336645.449384926,68.0,8469815.745239666,4208.0
