,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,45.0,3630.0,8085166.436572349,77.0,5671.0,9059556.608649407,61.0,3542.0,9260240.131645609,0.0,57.0,5511.0,7296270.973923532,57.0,5081.0,8728935.027321331,57.0,7753546.074622341,3074.0
1,49.0,3568.0,7783003.429960234,78.0,5597.0,9444025.394662825,82.0,5808.0,9642054.523841862,0.0,95.0,6515.0,9023976.650939729,51.0,4011.0,8430040.895022048,85.0,8793920.348700717,5713.0
2,38.0,2614.0,5666496.159264461,95.0,6334.0,8936102.577570736,74.0,3516.0,9417669.392486546,0.0,70.0,4970.0,8228858.075082481,51.0,5419.0,8396390.698922656,57.0,8142286.368440166,3065.0
3,71.0,4150.0,8921584.877216171,82.0,6059.0,9092419.678576149,79.0,4608.0,8922352.554881878,0.0,65.0,6265.0,6866119.515515523,67.0,5650.0,8313009.504620269,70.0,8574019.695226459,4022.0
4,50.0,1562.0,6073239.8845751565,64.0,3902.0,9053251.495053625,79.0,2836.0,9777111.94491238,0.0,81.0,4558.0,8413911.44858335,65.0,3245.0,8063458.124057066,79.0,9276265.405009884,3590.0
5,48.0,3463.0,5606247.629636407,83.0,6323.0,7970395.606918565,71.0,4146.0,9574752.164905459,0.0,72.0,6605.0,6860425.5616389755,63.0,3875.0,7170568.103890544,72.0,7252327.060578781,4509.0
6,55.0,3524.0,7759597.729267366,79.0,6998.0,8548451.115446849,72.0,4248.0,9443754.33960809,0.0,67.0,5771.0,8573467.709828708,48.0,3298.0,7214009.366143676,69.0,8371712.3502386045,4078.0
7,43.0,3078.0,6409125.126172263,72.0,6093.0,8933070.060192494,64.0,5034.0,9771007.799965698,0.0,63.0,6260.0,7728192.392768245,48.0,3234.0,8043697.4596092515,57.0,8236157.53812255,3634.0
8,31.0,2620.0,8365170.829743492,55.0,5303.0,9149830.992531788,48.0,3081.0,8764866.813151713,0.0,54.0,4841.0,9364714.251107171,36.0,2955.0,8202865.125291774,39.0,8805574.606429487,3967.0
9,39.0,1912.0,7138572.229422753,92.0,5085.0,9072355.896173334,77.0,3951.0,8563600.010762313,0.0,80.0,4706.0,9482301.562183214,57.0,3228.0,9289421.391887918,37.0,6080968.967967895,2406.0
10,50.0,2995.0,7552428.313464861,67.0,4936.0,9408866.56349264,71.0,4421.0,9389306.455529712,0.0,74.0,5578.0,7982335.045698876,50.0,3772.0,7755983.584640574,70.0,8547206.235778386,3972.0
11,36.0,2856.0,9004019.378920197,77.0,6344.0,9162073.548925674,64.0,3874.0,9458381.354616912,0.0,65.0,5919.0,7751081.865151801,51.0,4555.0,8631479.126966419,54.0,9604124.931693511,3468.0
12,65.0,4233.0,7645025.222235624,75.0,4460.0,9091158.021462716,68.0,3962.0,9307323.560246829,0.0,64.0,3986.0,8487249.49433462,53.0,4389.0,8336645.449384926,80.0,8423828.498335987,4319.0
