,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,39.0,2055.0,7621431.876745235,58.0,3999.0,8664735.60626056,55.0,3263.0,9391264.827555932,0.0,49.0,4345.0,9277259.496498156,38.0,2530.0,7332413.345380256,58.0,9099932.234718755,4265.0
1,69.0,4161.0,7792595.349004402,89.0,6032.0,8426611.555066336,96.0,5778.0,9499071.477707166,0.0,90.0,5625.0,8834069.01302147,69.0,4123.0,7487451.548369844,93.0,8075681.040211683,5656.0
2,44.0,3242.0,7150607.718414806,59.0,6711.0,8010672.623539378,61.0,5261.0,8839563.747962363,0.0,54.0,5964.0,8284371.3206850495,50.0,5284.0,7679375.584975571,66.0,9660172.356151663,6218.0
3,39.0,3750.0,8117873.952768702,66.0,7048.0,9467640.169556398,57.0,5535.0,9006708.751515713,0.0,53.0,4990.0,8786777.388891129,51.0,5598.0,9150256.938744051,33.0,8707251.522003219,4111.0
4,42.0,3586.0,7664478.9872616455,80.0,6605.0,9264599.564230844,68.0,4553.0,9470051.27190194,0.0,64.0,6335.0,8334563.431532308,44.0,4753.0,7995841.79991563,64.0,9138020.513625193,4284.0
5,52.0,3693.0,6877131.028802928,78.0,8056.0,9226494.472559918,67.0,5520.0,9338912.881454157,0.0,66.0,5256.0,8898614.31739863,49.0,4341.0,8182836.409064403,52.0,8434331.708417289,5281.0
6,57.0,5437.0,6477983.807845568,79.0,7365.0,8560961.106809288,72.0,6696.0,9736656.870970199,0.0,65.0,5853.0,8444429.833618011,51.0,5898.0,8143656.501941625,68.0,8429069.252493827,6651.0
7,39.0,3404.0,5971103.296045562,62.0,6859.0,8112972.488651128,55.0,5702.0,8537944.722214514,0.0,57.0,6478.0,8909140.936125478,41.0,4458.0,7843702.408306699,53.0,9276852.8972198,4693.0
8,57.0,4585.0,9097875.76231642,83.0,7922.0,9345475.832820103,70.0,5948.0,8917734.603014007,0.0,67.0,6447.0,9126416.999446508,41.0,4143.0,7329416.461610595,66.0,7579285.924061127,5172.0
9,45.0,2539.0,7935694.818463362,63.0,4139.0,9082607.915053332,67.0,3833.0,9457782.644185733,0.0,63.0,6080.0,8555631.98139515,59.0,6206.0,9120055.837104201,58.0,8879413.816572083,4646.0
10,43.0,2650.0,7892531.88627663,56.0,5081.0,9186412.942618769,56.0,4321.0,9004802.443498885,0.0,46.0,5465.0,7938468.935194185,44.0,3801.0,8544795.15783719,51.0,7800770.586599013,5003.0
11,40.0,2353.0,7318372.18624868,63.0,4413.0,9171683.241771469,49.0,2953.0,9478877.42602791,0.0,63.0,5804.0,9101522.662359571,47.0,3079.0,7942390.355561549,54.0,9512088.818829605,3567.0
12,46.0,3965.0,6678929.698255441,82.0,7588.0,9370002.097585443,70.0,5667.0,9105070.229684185,0.0,75.0,6729.0,9810784.963337269,68.0,6343.0,8218895.67824462,54.0,9861737.13961292,4790.0
