,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,105.0,8843.0,14333370.6037977,110.0,11058.0,14107318.369687453,115.0,10456.0,13562269.24400238,0.0,92.0,10390.0,9392142.000816818,83.0,7060.0,12655907.193164915,108.0,10378563.752841437,10214.0
1,84.0,5198.0,10711250.97548735,130.0,9349.0,14705643.07007033,123.0,7626.0,14597081.700645454,0.0,116.0,10353.0,11182125.411115117,99.0,7599.0,14241815.30469345,131.0,11584569.775799451,10975.0
2,110.0,9969.0,12027756.006532108,110.0,9713.0,14713309.152092094,96.0,7678.0,14722891.432943925,0.0,105.0,10801.0,11910517.83437061,100.0,9313.0,14341818.565375831,119.0,11839095.697850361,11472.0
3,94.0,6913.0,14004381.986604132,128.0,9028.0,13794080.76354918,106.0,5497.0,14402867.85258292,0.0,119.0,11408.0,12084136.730603095,85.0,7832.0,14136514.77090113,140.0,11009507.050695848,10338.0
4,95.0,6508.0,11511662.919441305,118.0,8285.0,14761650.15258186,111.0,6698.0,14277194.490043554,0.0,97.0,9197.0,10699484.730966337,67.0,5897.0,12935177.14473784,126.0,10794065.86358913,8494.0
5,104.0,7727.0,13612160.498048663,103.0,7864.0,14642073.81041144,88.0,5628.0,14475691.566766039,0.0,90.0,9962.0,10826858.130071826,79.0,6777.0,11347136.98871061,119.0,12392674.930312753,10917.0
6,124.0,10972.0,13344402.770921376,111.0,10250.0,13856716.867286041,102.0,7664.0,14101347.26516225,0.0,100.0,10481.0,10546762.397010533,68.0,7169.0,12635523.958586017,122.0,11103933.498046413,10673.0
7,88.0,4445.0,12706582.526009656,127.0,9517.0,14002688.510508537,106.0,5174.0,14885247.958071515,0.0,116.0,10249.0,12477221.42436302,80.0,6064.0,12651548.158919454,136.0,11892135.884330096,10111.0
8,111.0,8293.0,11934478.374332458,124.0,9861.0,13900844.789614575,110.0,7265.0,14493594.083462462,0.0,106.0,9192.0,9729159.86872917,81.0,8336.0,12133399.756927056,129.0,13073064.225874696,10608.0
9,107.0,7565.0,13663711.27962315,115.0,8173.0,14911675.38923857,116.0,7628.0,14042574.34721056,0.0,105.0,10516.0,9470589.173299663,110.0,10278.0,12082402.821954815,124.0,10260986.043626552,9896.0
10,96.0,5958.0,11778344.907780353,109.0,7544.0,14646172.265685778,106.0,6489.0,14910627.301504482,0.0,121.0,11026.0,13019183.486030223,69.0,5836.0,12203544.18866396,129.0,11678224.578110164,10686.0
11,95.0,7308.0,13163234.914302157,129.0,11091.0,14063701.935988206,99.0,6208.0,14667416.662771069,0.0,122.0,11042.0,11367255.107278343,76.0,6904.0,10428551.798978893,125.0,11958571.960178515,10578.0
12,102.0,6610.0,13112968.184587415,113.0,8449.0,14425990.479487188,123.0,8920.0,13615465.320277631,0.0,111.0,9146.0,11626717.869384669,85.0,6615.0,12971166.086149972,131.0,10018054.767030343,9883.0
