,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,116.0,2767.0,13866572.180384757,107.0,5793.0,10257668.216656428,143.0,4079.0,14903014.45170749,0.0,95.0,5549.0,6523515.489849001,81.0,5175.0,10718781.526788794,217.0,12550956.749714699,5626.0
1,198.0,5074.0,14465354.246054858,106.0,5917.0,9378226.466150383,159.0,3786.0,14942838.642233755,0.0,93.0,5427.0,5983723.095282543,98.0,4884.0,11362684.728285301,213.0,11377197.28022382,5569.0
2,103.0,2931.0,12397299.365653232,119.0,5935.0,7963422.1855256595,152.0,4605.0,14716704.961752996,0.0,96.0,5330.0,7171677.936534679,89.0,5902.0,11018412.480563147,183.0,11246264.205382288,5344.0
3,112.0,3303.0,12660104.306408584,98.0,5921.0,11707617.653356131,132.0,3924.0,14923600.92339893,0.0,93.0,5805.0,7362573.982725034,94.0,5313.0,10690871.841997512,192.0,12004734.595696995,5263.0
4,155.0,4547.0,13831837.431947503,123.0,5799.0,14493026.099927034,122.0,3503.0,14830921.494295973,0.0,100.0,5052.0,5178598.991025647,85.0,5614.0,9923717.128669683,186.0,11311119.411312293,5626.0
5,170.0,4381.0,13972400.116352763,117.0,5750.0,9263064.634672882,165.0,4229.0,14835290.432102222,0.0,89.0,5853.0,8637690.359805062,84.0,5109.0,10683536.632348627,216.0,11402328.445730213,5576.0
6,183.0,4785.0,14392278.313968629,126.0,5808.0,13225517.274661899,168.0,4146.0,14791019.739980012,0.0,109.0,5312.0,5021469.976599523,96.0,5514.0,11096523.869764036,211.0,12478683.847571826,5381.0
7,197.0,5159.0,13469080.85806949,136.0,5906.0,9666951.781361073,181.0,4885.0,14740207.244265385,0.0,96.0,5463.0,5294213.01445199,101.0,5315.0,8717247.530650303,201.0,10104566.95561068,5329.0
8,139.0,3756.0,13167560.583064744,98.0,5808.0,9631861.136974402,166.0,4575.0,14923387.669110198,0.0,104.0,4946.0,6339131.243031781,103.0,5111.0,11239420.091347484,208.0,11399345.981438246,5565.0
9,142.0,3538.0,13915588.055366399,121.0,5856.0,11516374.227250466,100.0,1998.0,14879066.397197463,0.0,109.0,5634.0,7908689.361662239,89.0,5784.0,11909560.52952386,203.0,12245492.313714422,5476.0
10,160.0,4636.0,13647183.82146032,99.0,5859.0,10805807.000278033,165.0,4924.0,14821259.961175537,0.0,89.0,5668.0,7190770.497716012,88.0,5793.0,10941902.549576053,187.0,11561790.578105185,5426.0
11,139.0,3486.0,14124689.718889486,123.0,5718.0,12713544.98898535,166.0,4719.0,14829551.069682255,0.0,111.0,5328.0,8412848.953257822,90.0,5418.0,9296103.9273185,218.0,11361028.133598495,5609.0
12,121.0,3325.0,13065688.338622296,128.0,5937.0,12097156.591773478,139.0,3963.0,14864913.632589493,0.0,91.0,4794.0,6494634.574433647,89.0,5065.0,12010177.50015153,183.0,11923905.708639214,5187.0
