,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,26.0,614.0,5784222.339767646,48.0,3679.0,6201035.817758374,44.0,2549.0,7186834.35532249,55.0,41.0,3309.0,7173357.848012829,30.0,2320.0,5853508.559982816,50.0,6996030.586233428,3229.0
1,49.0,3128.0,5524278.482959283,74.0,4523.0,6336223.812786335,83.0,4402.0,7098120.7290834235,88.0,73.0,4330.0,6337321.980382996,56.0,2561.0,6029395.927744622,50.0,6014581.758818134,2749.0
2,34.0,2773.0,6386269.693552872,51.0,5726.0,5737655.17702798,44.0,3450.0,6724977.043219609,56.0,43.0,3481.0,6057890.344220189,39.0,2830.0,5625820.244806751,41.0,6252551.870986443,2989.0
3,27.0,2707.0,5570284.009534471,49.0,4925.0,7054698.699513504,46.0,4051.0,6791904.171305915,49.0,43.0,4459.0,6012466.861487336,44.0,4607.0,6698962.434212284,40.0,6184057.887502326,3625.0
4,27.0,1945.0,6453847.725629914,61.0,4926.0,6472398.872246223,51.0,2899.0,7342677.244569811,65.0,53.0,4201.0,6173572.4124521855,30.0,3084.0,6669159.554688508,49.0,7067395.5634721955,3502.0
5,37.0,2783.0,5854023.728213318,58.0,5237.0,6509794.0309737185,56.0,3838.0,6362067.845720633,66.0,57.0,4426.0,6641607.217399839,40.0,3544.0,6175284.972016398,43.0,6484089.537424063,3246.0
6,39.0,3087.0,5512471.042795181,62.0,5142.0,6374930.353105725,52.0,3943.0,6735927.582579093,60.0,50.0,4008.0,6396357.162109076,42.0,4165.0,6798745.565815128,40.0,5182465.37094807,3069.0
7,43.0,3528.0,5789778.63002764,52.0,5214.0,6612760.155590906,44.0,3784.0,6830396.054699263,51.0,40.0,3680.0,5796603.002195692,34.0,3629.0,6088982.000212401,47.0,6288103.1285807155,4179.0
8,30.0,2550.0,5608161.338704446,64.0,5630.0,6619638.905570851,55.0,4504.0,6951104.671988895,67.0,59.0,5470.0,6791075.672443323,31.0,3193.0,5342234.146000701,65.0,6962985.303658427,4920.0
9,36.0,2672.0,6279211.358987967,45.0,3647.0,6774988.64225997,53.0,2440.0,7181760.849234149,59.0,44.0,3979.0,5949058.429304464,46.0,3067.0,6678200.551993959,34.0,6143822.212769821,1934.0
10,40.0,2595.0,6531371.099156771,46.0,3628.0,6755509.540948776,43.0,2312.0,6674728.956032827,53.0,43.0,4010.0,6112001.726954074,36.0,3006.0,6472078.719539221,43.0,6169273.267776725,2871.0
11,32.0,2185.0,4080055.842338621,51.0,4179.0,6322057.008032921,40.0,1905.0,7023139.006427077,55.0,53.0,4514.0,6615044.485859349,38.0,2873.0,5645423.114233789,51.0,7127904.987938652,3389.0
12,35.0,2560.0,6092072.450718345,53.0,4501.0,5853655.093142947,58.0,4457.0,6824300.462679022,63.0,59.0,5534.0,6681010.990982686,50.0,4962.0,6018609.121418765,32.0,5834281.469415291,2505.0
