,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,21.0,1871.0,5772307.655980632,33.0,3379.0,6779233.577793809,31.0,2814.0,6409883.130683974,39.0,31.0,3187.0,6910624.870514311,30.0,2953.0,6716415.84470032,32.0,5542273.473456544,3244.0
1,51.0,3901.0,6222324.983914528,57.0,4749.0,6935811.831683781,58.0,5348.0,7101300.083322199,57.0,57.0,4903.0,5900721.55683394,46.0,3347.0,5531699.060947705,57.0,5955089.419670854,4903.0
2,32.0,2406.0,5405036.811769631,46.0,5316.0,6616680.64340402,44.0,2455.0,6304954.696358092,52.0,51.0,4832.0,5565179.979250511,36.0,4164.0,6059965.827867582,44.0,5592088.933697179,3935.0
3,46.0,3149.0,6297682.287482634,49.0,3855.0,6041231.055370258,45.0,3540.0,6750083.640358073,49.0,49.0,4098.0,6532908.822202099,33.0,2223.0,4126252.793837373,46.0,6014425.11419583,2712.0
4,44.0,4366.0,6298758.124934288,48.0,4489.0,6322660.12756959,39.0,3139.0,5283421.875729542,48.0,38.0,3231.0,6353754.124041155,31.0,2724.0,5310354.429584486,44.0,6427799.524764821,3946.0
5,24.0,2462.0,3583127.4638182987,38.0,5123.0,5924850.790378079,31.0,4686.0,6080673.757786461,36.0,34.0,4817.0,5314934.408233659,27.0,3457.0,3940462.033002745,31.0,6628166.015538316,3949.0
6,24.0,498.0,5333123.961833894,51.0,3204.0,6639191.2506482275,50.0,2444.0,6957688.765674819,49.0,37.0,1655.0,6135399.776330855,39.0,2445.0,6590602.939882055,43.0,7132715.065714624,2290.0
7,44.0,3477.0,6082545.725762416,52.0,4218.0,6902575.03682141,51.0,3918.0,6523027.841940848,48.0,41.0,2969.0,5989219.711920267,37.0,3444.0,5774823.37082654,37.0,7052075.089169353,2238.0
8,29.0,1972.0,5667609.841085148,41.0,3087.0,6973971.785254264,38.0,2509.0,7062471.355941514,45.0,37.0,2640.0,6178798.9947299715,31.0,2141.0,6355149.191201073,39.0,6654776.605562827,3080.0
9,35.0,2093.0,6746409.250044217,44.0,4532.0,5673265.876955241,42.0,3630.0,6236976.892873329,39.0,30.0,3237.0,6203748.577236182,30.0,1377.0,5219109.324871272,38.0,6113572.383264,3406.0
10,32.0,3759.0,6897058.848154693,44.0,4970.0,6360520.183043202,40.0,5027.0,7191067.550721711,43.0,38.0,5208.0,6092713.081536579,41.0,4362.0,7203084.922743399,37.0,5868201.818113312,4315.0
11,35.0,2908.0,6174657.875330305,46.0,4273.0,5724609.556891152,47.0,3826.0,6850672.145731568,53.0,47.0,3896.0,6022370.786508624,35.0,3270.0,6023270.327907046,48.0,6372795.896245163,4271.0
12,43.0,2554.0,6425374.331464631,46.0,3365.0,6771799.130462697,62.0,4300.0,7117107.449064989,59.0,46.0,2987.0,6311678.062745242,43.0,3092.0,5842179.4195056185,51.0,6776915.151672391,3129.0
