,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,20.0,836.0,3252782.154104029,84.0,4770.0,4861471.59941838,73.0,2241.0,4990590.419056766,0.0,89.0,7541.0,3620705.277655263,71.0,5590.0,4433104.920228194,40.0,3815091.036627995,995.0
1,30.0,784.0,4237886.191312208,83.0,4752.0,4953509.003277484,68.0,1380.0,4772174.294621178,0.0,97.0,6412.0,4190509.7084507835,60.0,4941.0,4717126.558362444,38.0,3175939.073584115,977.0
2,20.0,786.0,3857293.413750708,108.0,7191.0,4926283.073561283,67.0,1872.0,4829061.1465606615,0.0,89.0,6544.0,3890814.52280878,62.0,6914.0,2847150.3956161607,40.0,4918318.8787381705,1233.0
3,40.0,1385.0,4047596.5155338785,77.0,6659.0,4979731.034150466,48.0,1512.0,4829391.376510587,0.0,83.0,7127.0,4091475.211217443,57.0,5105.0,4820602.052052811,30.0,5103447.362117024,752.0
4,20.0,294.0,5102450.247087773,97.0,5968.0,4856447.880278322,72.0,2563.0,4977443.367046143,0.0,105.0,7424.0,4269927.377320228,65.0,6544.0,3417287.53094612,20.0,1946551.3617415554,768.0
5,50.0,1502.0,3875393.07682684,110.0,6619.0,4962915.554367283,65.0,1781.0,4993929.002052618,0.0,95.0,7694.0,3854665.5992431818,74.0,6700.0,4177612.0414033188,40.0,4180195.911541611,1282.0
6,50.0,1587.0,3605948.412967891,81.0,5043.0,4969323.815218633,61.0,1092.0,4853125.204561778,0.0,104.0,7450.0,4121351.296177666,61.0,4345.0,4645427.69682045,70.0,4902313.568021007,2192.0
7,30.0,991.0,3527457.293623696,93.0,6751.0,4796320.374096604,58.0,1580.0,4925964.306636646,0.0,102.0,7223.0,4376061.335068708,62.0,5579.0,3602639.8900120026,40.0,4205189.719133383,1009.0
8,40.0,1261.0,3697193.835906896,75.0,4478.0,4924944.970049669,61.0,1687.0,4907678.658418136,0.0,106.0,7180.0,3919937.242704221,63.0,6409.0,3100351.6951989774,59.0,4587886.496656563,2004.0
9,20.0,450.0,4788151.869098926,68.0,5090.0,4944651.024192041,58.0,1804.0,4930194.670153021,0.0,88.0,6305.0,4828708.976980355,81.0,6467.0,4819355.471824487,27.0,3635935.0963917426,988.0
10,39.0,973.0,3630018.638075106,76.0,5030.0,4960140.898835605,79.0,2441.0,4903131.049611144,0.0,86.0,7893.0,4031192.9132569153,60.0,6759.0,4037738.563038084,68.0,3929257.319845846,1981.0
11,40.0,1123.0,4539588.107810702,79.0,3102.0,4985576.139199051,74.0,2274.0,4923987.064154368,0.0,98.0,6864.0,3507098.0044648536,73.0,5766.0,4625821.301077321,50.0,3755311.114590599,1085.0
12,30.0,881.0,3109195.996083279,80.0,5151.0,4864114.996889871,48.0,1031.0,4945956.519777932,0.0,92.0,7416.0,3851516.5388764944,68.0,6529.0,3969627.3221455347,59.0,4902521.355163891,1954.0
