,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,57.0,3585.0,7827174.7072933335,44.0,3784.0,9248587.847553186,61.0,3859.0,8985175.408251585,62.0,42.0,3817.0,5991246.864974042,32.0,2487.0,9368507.168802358,54.0,6104562.193288819,3043.0
1,76.0,3978.0,8017643.795522353,68.0,3500.0,7816793.021691508,73.0,3564.0,7405443.076601719,76.0,58.0,3470.0,4914292.98116855,55.0,3541.0,6361702.131319562,69.0,5348395.0474040955,3249.0
2,48.0,3519.0,7484015.69984593,34.0,3915.0,5224914.297180794,47.0,3514.0,7762864.240139784,51.0,34.0,3378.0,5930584.8945886195,39.0,2714.0,8263955.037658904,50.0,6343439.1284252675,3726.0
3,45.0,3883.0,8279226.5917094005,41.0,3817.0,9191533.230699386,41.0,3390.0,9571906.254939836,45.0,35.0,3035.0,4495340.7084708065,32.0,3292.0,5690217.033457363,41.0,7351086.531669623,3659.0
4,60.0,3593.0,8735628.786461256,41.0,3850.0,5270352.652226925,49.0,3006.0,9611644.029806014,61.0,40.0,3190.0,4643602.9940552125,48.0,3247.0,8664339.296843316,55.0,6836003.311674794,3266.0
5,56.0,3838.0,6635798.4628864415,45.0,3709.0,8024516.540141821,51.0,3303.0,8488133.322044257,58.0,47.0,3481.0,4312605.933003257,44.0,3619.0,8059911.330752809,54.0,6563469.912446545,3773.0
6,47.0,2953.0,6378731.342651044,55.0,3671.0,6005203.2269684225,48.0,2647.0,9563328.973628566,58.0,45.0,3594.0,5066901.646350969,39.0,3344.0,6720660.6568349395,53.0,6722748.502267016,3595.0
7,43.0,3444.0,8039255.465588773,43.0,3915.0,5727740.043196508,43.0,2887.0,8617535.777089551,51.0,34.0,3675.0,5883905.98988241,28.0,2699.0,6725098.206535489,50.0,7416085.975155324,3716.0
8,54.0,3848.0,9493876.086919218,47.0,3916.0,5435619.366709712,53.0,3596.0,9680850.682373356,55.0,42.0,3667.0,5710298.578494424,44.0,3463.0,8480844.104846308,48.0,5523900.611325728,3102.0
9,67.0,3833.0,9302149.50857743,58.0,3077.0,8435471.059614174,64.0,3564.0,9013969.855446404,67.0,55.0,3168.0,7409991.616132162,49.0,3673.0,6226652.084717621,58.0,6609848.728577752,3602.0
10,53.0,3008.0,8407422.41793495,48.0,3216.0,8295978.513460763,56.0,3284.0,7753448.835136442,60.0,38.0,3771.0,5355004.188110964,32.0,3475.0,8197434.705157097,49.0,6772592.94693971,2669.0
11,59.0,3407.0,9057688.148658317,55.0,3287.0,9194648.476526443,53.0,2843.0,9087202.560309077,65.0,38.0,3461.0,5490159.422557995,34.0,3341.0,7575672.473148048,56.0,8084031.094008386,3398.0
12,54.0,3759.0,6500727.751252357,43.0,3503.0,4179117.690066754,50.0,3503.0,7120248.028088603,56.0,45.0,3574.0,4628564.380984869,45.0,3574.0,4980204.925796587,54.0,6515567.7123700585,3759.0
