,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,43.0,5859.0,17037104.206407256,43.0,5859.0,12235130.66653798,43.0,5859.0,15169005.31749042,43.0,50.0,6859.0,14729757.528406508,64.0,7589.0,16356196.297786979,40.0,7664167.426011799,4729.0
1,58.0,5348.0,11333075.218407694,58.0,5348.0,7245999.671574118,58.0,5348.0,7770162.345233426,58.0,57.0,4903.0,5900721.55683394,57.0,4749.0,9958095.29054068,58.0,8099775.726259366,5348.0
2,59.0,5624.0,10862054.607198955,59.0,5624.0,10916097.024658322,59.0,5624.0,14130899.321149105,59.0,53.0,5492.0,7285386.811365655,51.0,4661.0,8429351.205258917,50.0,7955409.5503604915,4067.0
3,57.0,4753.0,12968439.069986438,57.0,4753.0,12248955.090247802,57.0,4753.0,11668246.087249268,57.0,55.0,4486.0,8441119.383664688,59.0,4826.0,17224386.76838695,55.0,10071479.74748357,4243.0
4,58.0,5659.0,12098899.240838494,58.0,5659.0,11632474.724353533,58.0,5659.0,11204508.757957434,58.0,56.0,5469.0,8905894.274140779,48.0,4718.0,11627661.4492534,51.0,9321572.862794515,4835.0
5,47.0,6845.0,12697190.7008092,47.0,6845.0,13690442.935782949,47.0,6845.0,13254392.826370006,47.0,42.0,6046.0,8548304.054264117,45.0,6483.0,8936097.82122483,44.0,9199751.978930287,5850.0
6,61.0,5055.0,11165695.923876356,61.0,5055.0,10018403.455982005,61.0,5055.0,12459671.681124657,61.0,53.0,4450.0,7535164.120004977,55.0,4124.0,13723592.477601586,61.0,9752224.147374537,5055.0
7,57.0,5224.0,11915617.920455435,57.0,5224.0,13765065.714610094,57.0,5224.0,14321187.240580259,57.0,49.0,4981.0,8145846.483006556,53.0,4416.0,11196311.524480814,56.0,8563425.943619272,4924.0
8,56.0,5034.0,12362568.477737598,56.0,5034.0,10460229.341075446,56.0,5034.0,14984893.345861753,56.0,50.0,4110.0,8773389.767479055,48.0,4073.0,13081480.3727376,50.0,8834931.288630776,4110.0
9,46.0,5100.0,12587759.229209214,46.0,5100.0,9583910.310603231,46.0,5100.0,11297908.218011135,46.0,41.0,4384.0,8070465.856972164,39.0,4661.0,10885298.081948994,44.0,8363317.711185642,4198.0
10,51.0,6745.0,11641900.842258036,51.0,6745.0,9678416.640026493,51.0,6745.0,13234774.73226856,51.0,46.0,5942.0,8807675.540468186,48.0,6137.0,9727636.303159177,42.0,7503157.145099191,4441.0
11,54.0,5187.0,11635842.473347437,54.0,5187.0,10092970.181841161,54.0,5187.0,8923059.694544002,54.0,45.0,4431.0,8130409.547914939,68.0,6476.0,14003950.196366394,54.0,7950413.153068364,5187.0
12,69.0,5601.0,12091270.06588002,69.0,5601.0,12184024.659174958,69.0,5601.0,13659641.361690564,69.0,60.0,5002.0,9420971.24773799,66.0,5130.0,14336769.39029124,66.0,9217290.284181356,5130.0
