,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,106.0,2720.0,8892403.440167755,129.0,7881.0,9030409.476673903,85.0,2285.0,9931320.382601814,0.0,104.0,7374.0,7534483.881785547,104.0,7216.0,8254988.19145239,199.0,9688908.926323295,5718.0
1,68.0,2009.0,9142146.885837521,129.0,6237.0,9925250.904340414,109.0,3381.0,9826641.49672819,0.0,110.0,7695.0,6505424.9430645965,94.0,7193.0,7694392.3198420955,122.0,9397686.716348521,3312.0
2,75.0,2559.0,9001879.983641684,131.0,7898.0,8779867.08594631,97.0,2760.0,9974653.013722952,0.0,111.0,7613.0,6532870.085996367,90.0,7394.0,8009662.654641639,143.0,8616495.502569437,4510.0
3,84.0,2309.0,9022990.22767267,112.0,6037.0,9923176.26442948,103.0,2197.0,9940620.588192329,0.0,104.0,7625.0,4725265.066139299,83.0,7578.0,8018795.357515544,159.0,9399158.662996706,4832.0
4,115.0,3493.0,8455479.336898785,144.0,7753.0,9765376.43015637,133.0,4528.0,9874975.03472482,0.0,128.0,7528.0,6897521.323773909,96.0,7210.0,8320391.39315138,181.0,9811609.181312516,6117.0
5,99.0,2987.0,9299394.68372387,123.0,7339.0,9708413.059084125,135.0,4688.0,9931915.36741849,0.0,114.0,7136.0,6762463.846464288,100.0,7213.0,6268885.683942853,183.0,9490155.276074763,5846.0
6,68.0,1793.0,8591797.27152066,102.0,6063.0,9945781.658837415,74.0,1477.0,9977396.086246546,0.0,107.0,7338.0,5664137.370552739,82.0,7677.0,7557555.530774813,147.0,9483246.78173116,4168.0
7,68.0,1416.0,8752656.003746552,154.0,7792.0,9968852.469958283,111.0,2770.0,9952010.488966461,0.0,101.0,6811.0,6990003.3951403275,115.0,7530.0,8137005.537086625,152.0,9542810.416808376,3903.0
8,108.0,3929.0,7936653.416186886,123.0,7595.0,9819634.308003737,84.0,1983.0,9913918.267970897,0.0,117.0,7556.0,4723136.410351677,93.0,7539.0,5880594.074604798,172.0,9625225.294825483,6150.0
9,145.0,3277.0,9126787.038887411,127.0,5978.0,9977646.2931352,157.0,4578.0,9938374.407150362,0.0,120.0,7428.0,3990838.7219609423,103.0,7668.0,6655603.847366958,236.0,9791360.55379894,6701.0
10,97.0,2519.0,9122867.134331793,109.0,7473.0,9751387.608216936,112.0,3768.0,9934192.558427686,0.0,108.0,6742.0,6177290.056463295,98.0,6930.0,6686148.076715253,182.0,9843604.146766972,5643.0
11,105.0,2702.0,9534976.925658291,126.0,7499.0,9880449.289561154,111.0,2831.0,9791130.564392611,0.0,111.0,7413.0,5912629.985890812,76.0,7092.0,6879782.113134805,142.0,9035773.082904702,4589.0
12,66.0,2545.0,7810553.761638274,110.0,6393.0,9948693.768086474,86.0,2862.0,9918739.629188666,0.0,94.0,7560.0,5953484.014907245,90.0,6675.0,7596747.530139543,149.0,9655172.515522597,5150.0
