,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,175.0,4712.0,14452643.901455764,106.0,5968.0,7481267.333579251,140.0,4149.0,14871276.846208863,0.0,92.0,5843.0,6734928.091260631,110.0,5475.0,10754214.93460514,206.0,11018206.9645854,5520.0
1,114.0,3130.0,13096947.667214997,136.0,5909.0,13422571.304954432,154.0,4933.0,14806088.869675994,0.0,92.0,5291.0,7374974.454882146,92.0,4842.0,11218787.983036786,193.0,13153702.211703656,5432.0
2,145.0,4277.0,13120229.70677773,102.0,5805.0,9992927.367214732,136.0,4130.0,14880063.949500771,0.0,86.0,5454.0,7317012.084063044,90.0,5336.0,9475797.337431177,171.0,9674902.187299905,4975.0
3,115.0,3132.0,14061389.33524986,126.0,5976.0,12962430.044543074,137.0,3833.0,14898484.711103968,0.0,97.0,5066.0,5539069.223721656,79.0,5416.0,9708219.961106703,185.0,13016101.319200628,5441.0
4,146.0,4485.0,12908698.763003431,111.0,5751.0,10502831.751379695,158.0,5200.0,14651150.205016203,0.0,98.0,5231.0,7770500.220263183,93.0,5055.0,11114093.538359523,169.0,11833854.800023539,5483.0
5,146.0,4134.0,14028705.061911982,117.0,5745.0,10205385.724466704,166.0,4750.0,14881811.589571241,0.0,93.0,4886.0,5824718.626774161,93.0,5214.0,7912963.119846931,191.0,9603058.579992978,5697.0
6,95.0,2674.0,12646101.1536472,119.0,5957.0,14527813.292615341,125.0,3134.0,14725963.10173847,0.0,86.0,5300.0,7684785.934436718,84.0,5437.0,12263782.521526344,185.0,12091254.170825467,5435.0
7,126.0,2998.0,12773954.156330347,128.0,5904.0,11841195.630864628,140.0,3480.0,14945908.838517712,0.0,91.0,4789.0,5732213.850231042,113.0,6021.0,9413752.272834674,196.0,13360315.656071074,5208.0
8,156.0,4833.0,13222596.296731811,123.0,5886.0,12769998.834840009,126.0,3350.0,14908540.494222961,0.0,96.0,5647.0,6402448.691508427,86.0,5374.0,10741638.50277748,178.0,11308289.9201142,5546.0
9,202.0,4992.0,13607301.915716056,134.0,5846.0,11826717.518238697,167.0,4159.0,14762299.711631253,0.0,112.0,5340.0,6427826.597981863,102.0,4747.0,10718313.542958764,216.0,10762354.143487237,5668.0
10,140.0,3771.0,12790061.789635846,107.0,5897.0,11480667.589965394,157.0,4964.0,14438509.911150645,0.0,115.0,5882.0,7267665.755432069,100.0,4744.0,10012726.098957786,174.0,10753496.560321126,5055.0
11,158.0,4193.0,13510087.257082827,120.0,5840.0,13486823.275655895,151.0,4049.0,14614495.12730825,0.0,94.0,5569.0,6822426.719095724,96.0,5766.0,12026492.013006609,192.0,11963446.140530396,5328.0
12,95.0,2887.0,13332893.497793365,104.0,5849.0,9396490.913884478,133.0,4460.0,14889497.283173185,0.0,87.0,5543.0,8489446.978298388,97.0,5523.0,9481604.227251794,167.0,12325080.600503406,5263.0
