,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,66.0,4104.0,8336326.022103881,75.0,7138.0,9540921.745348537,96.0,6720.0,9738771.724374138,0.0,66.0,6822.0,6132503.5862724995,57.0,5155.0,7687696.405621175,96.0,9051776.115815803,7812.0
1,88.0,3911.0,9435301.247070726,99.0,5461.0,9706898.226339813,95.0,4182.0,9612377.433274172,0.0,87.0,6491.0,8170512.945669586,77.0,4846.0,9458906.704078661,122.0,9003769.414680412,7356.0
2,81.0,6348.0,8838496.115693321,86.0,7279.0,9807320.71678763,80.0,5902.0,9734529.773614129,0.0,75.0,7188.0,8602144.673262851,84.0,7465.0,9910933.680655565,88.0,8038218.837631989,6954.0
3,82.0,4391.0,9391522.685424846,94.0,6181.0,9239783.737745818,78.0,3303.0,9533080.493847914,0.0,81.0,7436.0,7719806.184024412,61.0,5131.0,9565534.293891288,99.0,8084890.566019023,5559.0
4,72.0,3886.0,8562008.589197187,96.0,5879.0,9921026.977448072,76.0,3188.0,9544807.232167855,0.0,70.0,7540.0,6274768.1238221675,49.0,4966.0,8796158.316340933,117.0,9302774.088824768,7000.0
5,76.0,5345.0,8903773.500743933,85.0,6201.0,9752285.527110426,66.0,3661.0,9777942.034900654,0.0,65.0,7011.0,6622930.141732202,65.0,4559.0,8199256.046645191,100.0,8459036.746777533,6677.0
6,71.0,6004.0,7518365.030637223,64.0,6760.0,9386335.389352895,65.0,4225.0,9929175.517038578,0.0,72.0,6585.0,7983559.233836824,47.0,5697.0,8833939.623798523,96.0,8188271.499887577,6698.0
7,75.0,3362.0,9085090.443372067,104.0,6650.0,9313949.552128214,69.0,3126.0,9886049.371073121,0.0,91.0,6363.0,9454241.107865596,57.0,4839.0,8386469.170350321,103.0,8738934.805922601,6238.0
8,96.0,6472.0,8260005.761614371,92.0,6636.0,9138952.311907869,75.0,4145.0,9595678.081507126,0.0,80.0,6869.0,5157110.019576127,62.0,6287.0,7517625.858182615,107.0,9414699.148691043,7405.0
9,89.0,5589.0,9710874.460625257,88.0,5613.0,9937885.284751387,77.0,3914.0,9811159.356600778,0.0,81.0,7100.0,6318712.673008168,86.0,6862.0,8930526.32166332,108.0,8477254.07938563,6539.0
10,65.0,2925.0,9187840.051859926,77.0,3785.0,9694431.909696788,80.0,4403.0,9981237.590293854,0.0,86.0,7734.0,9256001.369785331,51.0,4761.0,8414827.657216838,104.0,9675640.61465304,5936.0
11,78.0,5265.0,9304332.122698158,88.0,7417.0,9139702.307799708,60.0,2730.0,9783371.2343065,0.0,89.0,7786.0,8669405.431323994,56.0,4862.0,7374441.889127104,107.0,9520882.643726697,7147.0
12,62.0,3469.0,8464919.999130793,85.0,5286.0,9705437.917632554,98.0,5180.0,9702879.612842117,0.0,86.0,5764.0,9252178.432900006,68.0,4603.0,9327014.033703689,84.0,7914354.1794305295,4522.0
