,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,24.0,1672.0,5874218.438164079,33.0,3379.0,6779233.577793809,31.0,2814.0,6409883.130683974,39.0,31.0,3187.0,6910624.870514311,30.0,2953.0,6716415.84470032,30.0,5479594.650707321,2953.0
1,51.0,3901.0,6222324.983914528,57.0,4749.0,6935811.831683781,58.0,5348.0,7101300.083322199,57.0,57.0,4903.0,5900721.55683394,46.0,3347.0,5531699.060947705,57.0,6077414.335348297,4903.0
2,42.0,3275.0,5359536.728038063,53.0,5492.0,7002541.2303738,44.0,2455.0,6304954.696358092,53.0,51.0,4832.0,5805442.261150506,36.0,4164.0,6059965.827867582,52.0,5981412.364924263,4898.0
3,46.0,3149.0,6297682.287482634,51.0,4365.0,6442647.4143148335,45.0,3540.0,6750083.640358073,49.0,49.0,4098.0,6532908.822202099,33.0,2223.0,4126252.793837373,52.0,6506762.560480548,3537.0
4,31.0,2724.0,5181540.012638871,48.0,4489.0,6322660.12756959,39.0,3139.0,5283421.875729542,51.0,47.0,4230.0,6892942.306120035,31.0,2724.0,5310354.429584486,51.0,6492357.953257057,4770.0
5,27.0,3457.0,3689067.1479705023,40.0,5926.0,5856619.028638719,33.0,5265.0,6341143.734937045,38.0,34.0,4817.0,5617471.0867158035,34.0,4817.0,5868865.971748046,24.0,6546578.282855392,3148.0
6,24.0,498.0,5333123.961833894,51.0,3204.0,6639191.2506482275,50.0,2444.0,6957688.765674819,49.0,37.0,1655.0,6135399.776330855,39.0,2445.0,6590602.939882055,43.0,7132715.065714624,2290.0
7,44.0,3477.0,6082545.725762416,52.0,4218.0,6512492.508117689,51.0,3918.0,6523027.841940848,48.0,47.0,3200.0,6927675.786264181,37.0,3444.0,5774823.37082654,47.0,7133301.791652706,3200.0
8,29.0,1972.0,5667609.841085148,41.0,3087.0,6973971.785254264,38.0,2509.0,7062471.355941514,45.0,37.0,2640.0,6178798.9947299715,31.0,2141.0,6355149.191201073,34.0,5674596.268924237,2481.0
9,35.0,2093.0,6746409.250044217,46.0,5100.0,6508432.193672113,42.0,3630.0,6236976.892873329,40.0,30.0,3237.0,6203748.577236182,30.0,1377.0,5219109.324871272,38.0,6113572.383264,3406.0
10,36.0,3758.0,6023519.670752514,41.0,5039.0,6992614.658800331,40.0,5027.0,7191067.550721711,46.0,41.0,5816.0,6412371.2906588875,41.0,4362.0,7203084.922743399,37.0,5868201.818113312,4315.0
11,41.0,3294.0,5909228.146364389,46.0,4273.0,5724609.556891152,53.0,4742.0,6922753.165905336,53.0,47.0,3896.0,6022370.786508624,35.0,3270.0,6023270.327907046,48.0,6372795.896245163,4271.0
12,43.0,2553.0,5551796.293705596,46.0,3365.0,6771799.130462697,62.0,4300.0,7117107.449064989,59.0,46.0,2987.0,6311678.062745242,43.0,3092.0,5842179.4195056185,51.0,7004771.985100772,3668.0
