,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,84.0,5594.0,12671011.005972663,53.0,5448.0,9640787.795518132,85.0,5503.0,10236721.442779563,0.0,65.0,4965.0,7501124.216382569,70.0,5386.0,11469067.767957773,83.0,8750050.919848576,5518.0
1,101.0,5276.0,11270895.412862446,107.0,5474.0,12831191.560457371,111.0,5532.0,14432767.448990397,0.0,83.0,5093.0,8998643.660645299,74.0,4810.0,12146225.286751775,98.0,9419258.736470006,4762.0
2,80.0,5713.0,10581611.253932223,69.0,5818.0,11472610.175990539,80.0,5713.0,12416262.257652037,0.0,68.0,5986.0,7227109.063440348,66.0,5445.0,7992235.086855752,71.0,7492121.704711502,4868.0
3,82.0,4969.0,13106283.345500803,96.0,5804.0,10531242.373243934,105.0,5052.0,13741037.293425601,0.0,86.0,6421.0,8835031.189259138,75.0,3967.0,14118923.35882091,106.0,10240958.041885782,5166.0
4,95.0,5001.0,14109345.012058023,101.0,5531.0,11214348.475045945,92.0,4601.0,12971830.661873866,0.0,88.0,5851.0,9330808.38233113,67.0,4524.0,9347828.210639331,97.0,9059898.24361377,5114.0
5,87.0,5499.0,12183884.540693358,77.0,5454.0,11919319.730901424,87.0,5191.0,14395147.349104125,0.0,57.0,5882.0,8590383.389402984,65.0,4425.0,8981236.633221127,79.0,7889328.578720737,5034.0
6,72.0,5049.0,11240001.331716087,68.0,5728.0,10224352.245466642,79.0,5378.0,12705502.704165937,0.0,62.0,5144.0,6923130.9499154,70.0,4859.0,14626967.542768715,77.0,7963497.589630978,4648.0
7,99.0,4651.0,13676023.698187087,103.0,5844.0,12935362.628668632,104.0,5109.0,14637920.430012034,0.0,78.0,5487.0,10264264.949730322,64.0,4150.0,11021087.733207751,99.0,9565465.27786257,4646.0
8,84.0,5409.0,12665185.791411106,85.0,5538.0,10579645.893808702,88.0,5209.0,13456480.555347942,0.0,72.0,5911.0,7374359.811523685,57.0,5014.0,5590579.355531558,75.0,8705976.393439118,5015.0
9,85.0,4830.0,9934832.351709783,92.0,5790.0,11994353.662820395,89.0,4760.0,13220719.241101533,0.0,76.0,5383.0,9346724.24280088,77.0,5725.0,8628455.31080924,90.0,9336428.669108404,4753.0
10,86.0,4317.0,12780211.623917162,102.0,5269.0,14042805.362682391,96.0,4742.0,14258709.5668983,0.0,71.0,6384.0,9858411.855234805,61.0,4350.0,10874909.49339708,107.0,10168335.81460553,5577.0
11,90.0,5338.0,10558566.996450208,76.0,5762.0,12834310.640531462,78.0,4443.0,12926363.76458518,0.0,71.0,5474.0,8458429.878560472,65.0,5097.0,8663998.313939407,76.0,8494462.830575012,4204.0
12,103.0,5708.0,12493729.81221312,94.0,5752.0,12255559.116236333,103.0,5708.0,11837560.391078504,0.0,75.0,5281.0,9794034.318603177,63.0,4832.0,8199839.794336492,87.0,9116625.924240477,4707.0
