,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,132.0,4138.0,17255831.453751095,145.0,7639.0,16089618.327590294,182.0,5879.0,19602164.081385836,0.0,127.0,7034.0,8767744.00189186,121.0,6592.0,12804837.566148695,208.0,14900899.700617041,7183.0
1,164.0,6887.0,18204589.223621756,139.0,7841.0,13080046.599983132,158.0,6042.0,18391886.56088548,0.0,106.0,7529.0,6924114.251220625,103.0,7525.0,11927039.89842327,169.0,12176347.67377426,7362.0
2,210.0,7244.0,17665271.163279213,132.0,7796.0,16399499.27374554,173.0,5345.0,19782514.21290315,0.0,108.0,7302.0,8410257.03583236,110.0,6659.0,14438092.988035899,211.0,13656661.90438506,7265.0
3,163.0,6436.0,16891734.10133594,157.0,7457.0,18352726.02734222,156.0,5391.0,19725405.446157705,0.0,100.0,6505.0,8367490.523541839,110.0,6710.0,13183350.749371165,186.0,12304025.514243161,7309.0
4,134.0,5178.0,16160835.142425066,140.0,7695.0,14012403.788687821,183.0,6384.0,19335153.989893053,0.0,115.0,7596.0,10938998.547471005,116.0,6857.0,15261551.519088183,199.0,13204311.02696396,6871.0
5,120.0,4714.0,14790431.355247311,113.0,7737.0,12652297.21349621,156.0,6007.0,19241365.193480354,0.0,110.0,7102.0,9432290.05792543,108.0,7147.0,14215450.669182615,181.0,12512133.691681717,7579.0
6,167.0,6641.0,16584301.438574657,146.0,7781.0,17729538.011972886,160.0,5772.0,19672438.43760352,0.0,114.0,7432.0,9204822.41985304,101.0,6841.0,13786023.39241995,194.0,12987775.157967858,7493.0
7,164.0,5461.0,16900058.6109433,147.0,7645.0,13523860.891817428,177.0,6235.0,19627241.28357214,0.0,127.0,7203.0,9591574.09520298,120.0,7382.0,15004231.22360151,197.0,13210910.917224152,7121.0
8,176.0,7091.0,18116265.779180203,136.0,7755.0,13924952.523944095,157.0,5493.0,19576169.558880262,0.0,131.0,7243.0,7098134.624586926,103.0,7332.0,11695986.131829025,178.0,11771466.111894978,6814.0
9,171.0,5956.0,19120020.67301602,146.0,7869.0,14509654.247391514,196.0,7412.0,19475872.704941947,0.0,106.0,7713.0,8158805.352359675,111.0,7638.0,16674590.862933084,190.0,13348970.46529327,7000.0
10,183.0,7918.0,16963873.729896754,113.0,7627.0,15387102.71793705,151.0,5927.0,19848760.53818275,0.0,116.0,7242.0,10551691.2081698,107.0,6977.0,9586758.620780226,160.0,11846259.365671635,6558.0
11,167.0,5617.0,17194579.427721903,134.0,7741.0,13555974.12540424,204.0,7014.0,18704172.681368,0.0,124.0,7493.0,6676254.383229343,115.0,7189.0,12905907.480904313,202.0,11670560.849042125,6916.0
12,193.0,7328.0,18070449.653088562,160.0,7512.0,19289131.262289234,179.0,6648.0,19522768.955543585,0.0,123.0,7579.0,9340910.935624706,118.0,7528.0,9852780.963220814,188.0,13415321.17294074,6650.0
