,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,33.0,1661.0,6148993.836179908,63.0,4461.0,6948101.534984184,46.0,2037.0,6991733.273290278,0.0,47.0,4931.0,5058472.570219219,48.0,4190.0,6682261.807329768,48.0,5154113.892018106,2183.0
1,29.0,1508.0,5898709.853455542,62.0,4126.0,7059810.1859761905,69.0,4333.0,7232625.961728767,0.0,82.0,5155.0,6860468.742162039,41.0,3039.0,6822754.897446251,75.0,6655883.079263128,4096.0
2,46.0,2414.0,6485168.262129952,74.0,4809.0,6535947.566741683,60.0,2638.0,6971950.71578824,0.0,60.0,4672.0,5719639.903117536,41.0,3660.0,6075538.053153392,49.0,5729452.497881421,2635.0
3,46.0,2698.0,7088717.2093691565,58.0,4638.0,6865768.5707077775,63.0,3906.0,6797853.5510593755,0.0,51.0,4608.0,4700222.756459394,52.0,4437.0,5923290.347001137,54.0,5689894.065617021,2923.0
4,40.0,1065.0,5241294.030643113,44.0,3304.0,6629082.2587856045,67.0,2289.0,7307380.558724526,0.0,66.0,3530.0,6285297.3406038415,52.0,2963.0,5762734.181827408,50.0,5207324.875590863,1562.0
5,56.0,3887.0,6263434.357376197,69.0,5392.0,5528502.703767916,63.0,3521.0,7287953.756634766,0.0,58.0,5239.0,5251346.005536313,53.0,3637.0,5256506.090538116,57.0,6735748.061560278,2858.0
6,27.0,1977.0,5800765.77232702,61.0,5342.0,6099808.323049089,59.0,3016.0,7018599.538626203,0.0,56.0,4988.0,6126546.170124326,39.0,2627.0,5450822.758697723,51.0,6584577.500989976,2816.0
7,36.0,1691.0,5442548.604951938,63.0,5087.0,6580935.269188036,49.0,3350.0,7280264.260425484,0.0,51.0,4864.0,5702857.284553098,38.0,2736.0,5771397.247593829,57.0,6240348.726937016,4392.0
8,26.0,2241.0,6407718.936545195,38.0,4090.0,6753572.290326644,45.0,2832.0,6985979.376003722,0.0,47.0,4069.0,7039918.632642962,29.0,2183.0,5878069.506827565,31.0,6233951.373087057,2730.0
9,44.0,2460.0,5133483.05512145,78.0,3913.0,6765947.109706559,66.0,3295.0,7264563.348307278,0.0,70.0,4489.0,6872038.637337179,47.0,3011.0,6679158.467041882,28.0,4114117.1590115167,1503.0
10,45.0,1991.0,5303692.770418988,52.0,3656.0,7247949.818075038,55.0,3359.0,6962567.409887088,0.0,63.0,4338.0,5604316.088589147,41.0,3123.0,6465688.372758773,65.0,6204379.508517663,3477.0
11,27.0,1838.0,6515447.373164738,68.0,5068.0,7026969.742237073,49.0,2796.0,7011415.021782871,0.0,55.0,4160.0,5433665.011436481,42.0,3654.0,6585574.869354053,36.0,7075493.231889797,2488.0
12,44.0,2512.0,5775215.875019542,66.0,4063.0,7204548.874508658,49.0,2501.0,7207357.896374011,0.0,54.0,3033.0,6210100.109168045,44.0,3938.0,6485205.354420222,59.0,6298160.681763518,3043.0
