,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,48.0,1140.0,5760823.987469842,115.0,5166.0,7202242.104425849,97.0,2598.0,7423665.84867223,0.0,89.0,5728.0,5826206.718927318,84.0,4798.0,6270440.332438432,81.0,6001521.164432897,2519.0
1,30.0,667.0,6973021.455170363,87.0,4942.0,7324774.032121528,68.0,1840.0,7178409.992591986,0.0,75.0,4112.0,6953234.316566184,80.0,5102.0,6655980.988190152,91.0,7409358.568182947,2325.0
2,56.0,1662.0,5275663.99798013,82.0,5862.0,4898554.71131989,103.0,4693.0,7316449.625216065,0.0,85.0,5124.0,5347593.085444709,69.0,4175.0,6477468.2208923865,82.0,6375314.690035306,2228.0
3,40.0,823.0,5706607.026320976,105.0,5322.0,7132059.7029108405,77.0,1506.0,7389227.7570784055,0.0,97.0,5517.0,5740178.436327046,66.0,5409.0,5655773.810796138,49.0,4792622.1457403125,1473.0
4,49.0,1434.0,5952079.63749115,102.0,4873.0,7244124.021140143,97.0,2358.0,7444124.523234354,0.0,86.0,4960.0,5702375.187879687,80.0,4961.0,7006631.676090124,77.0,6273186.427407425,2112.0
5,58.0,1338.0,5968064.488975376,96.0,5463.0,6835578.447169617,108.0,3005.0,7344741.575055435,0.0,95.0,4856.0,6081239.26601267,86.0,4917.0,6291746.46319481,104.0,6109004.166691793,2820.0
6,39.0,782.0,6432063.991933952,95.0,5600.0,6440696.270227846,97.0,3544.0,7366490.173147806,0.0,80.0,5466.0,6194446.829553741,69.0,5483.0,5187781.567161802,56.0,5946986.754609872,1535.0
7,37.0,864.0,5433620.907739427,115.0,5310.0,7288739.386883697,108.0,3522.0,7354342.19501462,0.0,83.0,4374.0,4412476.467040293,91.0,5453.0,6883272.539090335,40.0,6599207.989168912,996.0
8,50.0,1603.0,5734970.965683108,99.0,5878.0,6290718.257690003,115.0,3415.0,7190206.522196075,0.0,94.0,4943.0,6331302.376545658,73.0,4713.0,5266682.507620789,59.0,6521949.7623823285,1414.0
9,50.0,1237.0,4827726.81411098,108.0,5712.0,7313232.79577509,97.0,2013.0,7439413.756333412,0.0,108.0,5294.0,6223054.893309825,86.0,4527.0,4147023.584841031,56.0,5762564.312152575,1746.0
10,49.0,953.0,5988082.535543347,87.0,5631.0,6039459.073017027,100.0,2721.0,7310202.7741654795,0.0,96.0,5081.0,6176105.699547393,78.0,4990.0,6280199.686321953,84.0,6576692.437491184,2427.0
11,40.0,973.0,4491988.37469864,105.0,5361.0,7107266.711521961,105.0,3003.0,7398673.496027492,0.0,92.0,5479.0,5800977.812214436,70.0,5343.0,5233984.598746675,68.0,6373651.678927902,1635.0
12,28.0,880.0,5267612.968007517,98.0,5434.0,6482084.155462632,59.0,2081.0,7306617.694609259,0.0,78.0,4912.0,6087232.016764409,73.0,5522.0,5922287.473507741,47.0,5345085.761239187,1592.0
