,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,141.0,5526.0,13186000.142705945,189.0,11307.0,14890791.278355582,150.0,4134.0,14848856.559404429,0.0,135.0,9438.0,7590756.8678860655,131.0,10645.0,10063816.344065705,260.0,14120357.188180782,10791.0
1,138.0,6927.0,14096962.501441821,175.0,10940.0,14525170.064864181,134.0,5193.0,14422758.238630611,0.0,148.0,11148.0,6515140.742344897,120.0,10550.0,11844144.964981265,219.0,11978729.834345037,10606.0
2,141.0,4840.0,13986401.806464713,181.0,9786.0,14756859.486406647,136.0,3825.0,14851030.16506727,0.0,153.0,11556.0,7869188.343370538,111.0,7847.0,12705890.181635646,252.0,11925630.487043688,10323.0
3,147.0,6359.0,11804980.536094662,156.0,9867.0,14928892.073387302,123.0,3406.0,14916581.94914488,0.0,122.0,10631.0,8774813.38470324,116.0,10539.0,13185110.349010415,238.0,12643743.592737604,11175.0
4,133.0,5369.0,12398393.405810205,194.0,10886.0,14899572.328862239,152.0,4782.0,14843207.589874417,0.0,143.0,11289.0,9145488.328074444,109.0,10186.0,8802653.26107,266.0,13601591.648335326,10914.0
5,141.0,6621.0,14478348.150583161,174.0,11651.0,13606440.483792232,130.0,4384.0,14764958.734243685,0.0,150.0,11458.0,8940590.869261123,135.0,10592.0,13073687.590219429,213.0,12782519.848008707,10844.0
6,141.0,6761.0,12431749.960739277,169.0,10971.0,14471407.566267941,127.0,4731.0,14892378.672540301,0.0,136.0,11402.0,7796681.702819027,129.0,10261.0,11783484.871623112,205.0,12816680.59195391,9698.0
7,197.0,7650.0,14559357.506625183,195.0,11539.0,14867979.466854796,150.0,5279.0,14747905.743894093,0.0,160.0,11218.0,11555494.044834374,110.0,10428.0,12258723.593848377,229.0,12825873.055657774,9851.0
8,186.0,8123.0,14161047.581743967,181.0,11096.0,14366754.400057495,119.0,3636.0,14975972.861196283,0.0,179.0,11623.0,9830945.777590228,134.0,11180.0,10781514.323201139,228.0,13281013.564957667,10116.0
9,132.0,4421.0,13058852.027853977,174.0,10354.0,14625387.122658454,154.0,6170.0,14648150.939886877,0.0,147.0,11176.0,6524372.748313111,112.0,8588.0,14220361.296769166,253.0,13669598.763723753,10771.0
10,140.0,6500.0,13378328.48103775,160.0,11724.0,13686497.795853173,116.0,4119.0,14893804.54090442,0.0,134.0,10468.0,7725901.31923967,129.0,11625.0,11229374.836573467,227.0,11260315.351344416,11143.0
11,182.0,7176.0,13676172.596557762,195.0,10948.0,14667267.940049395,178.0,6339.0,14873121.574843409,0.0,164.0,11263.0,7153705.3769038655,131.0,11027.0,10623756.953425974,270.0,11218846.058889162,10815.0
12,152.0,6193.0,13378588.658865336,161.0,10154.0,14846140.651797414,153.0,5519.0,14924426.204210777,0.0,141.0,11321.0,8382188.830017971,134.0,9011.0,11097983.44196549,230.0,13163818.352915497,9525.0
