,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,95.0,7292.0,14010789.59968116,72.0,7363.0,11465561.069556743,101.0,7441.0,14449730.141357813,0.0,116.0,13281.0,17200362.04849812,122.0,14643.0,25875824.092496987,91.0,9650686.801667172,6723.0
1,97.0,5567.0,15744681.998916255,122.0,7431.0,15271256.212410733,122.0,7356.0,17898843.474669244,0.0,139.0,13765.0,20842383.876931388,123.0,12163.0,23670599.970485393,116.0,10148911.573938532,6376.0
2,97.0,7525.0,14724442.03690168,87.0,7787.0,16007043.512140196,97.0,7525.0,17407423.916981835,0.0,112.0,11731.0,15364223.829724638,117.0,11602.0,22360095.627034005,80.0,9593153.08185831,5815.0
3,107.0,6893.0,16388706.63910671,116.0,7777.0,15493698.303260524,122.0,6741.0,16802165.358922616,0.0,129.0,11554.0,19636662.85278226,134.0,11180.0,29526640.559256725,112.0,11676222.5635132,6842.0
4,123.0,7855.0,18395847.166506786,115.0,7503.0,14615450.930325314,112.0,6535.0,17002350.85961272,0.0,119.0,10473.0,14778248.135592636,102.0,9601.0,25267128.40174817,105.0,11486552.500454707,6139.0
5,104.0,7498.0,16599803.489343232,97.0,7164.0,15910944.945839752,102.0,6971.0,19107418.592823714,0.0,110.0,11940.0,18544843.795581777,125.0,13277.0,29473263.21605601,89.0,9675667.832069295,5950.0
6,96.0,7516.0,13410307.29115878,84.0,7689.0,13888288.171557106,99.0,7378.0,15647048.88012926,0.0,140.0,15337.0,20695204.386072572,129.0,13712.0,32317221.788942255,84.0,10406559.796269335,6158.0
7,115.0,7106.0,17643975.92879955,117.0,7721.0,15730883.381264195,121.0,7087.0,19394887.88901509,0.0,146.0,12199.0,20826609.337339263,127.0,11333.0,28664861.124293726,114.0,11600092.383176455,6152.0
8,107.0,7061.0,15403884.155881282,101.0,7501.0,14202047.076031122,107.0,7181.0,16603202.948718913,0.0,141.0,13752.0,19788513.231964003,125.0,13481.0,28193036.36464364,80.0,10145781.677793136,6500.0
9,114.0,7815.0,16621908.815315716,116.0,7628.0,16990363.866017517,107.0,6708.0,16497798.5599908,0.0,139.0,14119.0,24165233.991980627,128.0,13265.0,22325028.41837081,100.0,10511667.968888408,6306.0
10,109.0,6665.0,17335021.987150837,117.0,7223.0,18169381.09051257,115.0,6671.0,16998344.77364485,0.0,111.0,10501.0,17381945.02495389,107.0,9609.0,24110333.390328016,114.0,12074835.182205822,7115.0
11,112.0,7643.0,15486770.204560764,92.0,7531.0,15528651.296928521,96.0,6430.0,16211033.771135673,0.0,143.0,14164.0,19259924.146156862,140.0,14475.0,31810527.996474233,93.0,8909304.931489969,5934.0
12,116.0,7590.0,15172180.488200601,111.0,7685.0,15854544.562722348,117.0,7702.0,15675002.415732246,0.0,141.0,13994.0,22797486.201220933,141.0,13994.0,31642223.84129372,101.0,10346541.899895849,5864.0
