,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,183.0,9017.0,18481305.732888855,204.0,12920.0,19351975.283485122,157.0,5594.0,19877239.218785614,0.0,187.0,15724.0,12702286.244599178,154.0,11730.0,18381745.607774995,245.0,14151338.703880109,15145.0
1,148.0,10190.0,15498215.90554322,182.0,14121.0,19608037.459793393,162.0,10274.0,19482147.319880866,0.0,142.0,14916.0,14479390.459438216,119.0,11146.0,18806425.606702693,191.0,14245323.340845369,13837.0
2,184.0,10465.0,19214225.111086447,168.0,12592.0,19678906.21647948,186.0,10558.0,19887910.734343432,0.0,176.0,13924.0,14238315.866756191,138.0,10169.0,18418301.58968449,199.0,14877609.209095914,12520.0
3,170.0,12028.0,19475910.437622137,166.0,13726.0,19715292.310639042,155.0,9749.0,19548170.71018048,0.0,160.0,14964.0,14839034.684005508,99.0,10925.0,17949642.328019075,198.0,14772981.624107309,15503.0
4,156.0,8706.0,16324241.641195897,171.0,12043.0,19280121.08197763,131.0,5179.0,19853320.807815924,0.0,169.0,15312.0,14206315.419826128,118.0,10987.0,16371017.480394015,222.0,15242831.027912993,14536.0
5,149.0,9308.0,18507996.565524053,194.0,14869.0,18992502.073933624,166.0,10847.0,19744495.98999261,0.0,172.0,14576.0,15583377.898252685,122.0,12708.0,17098981.613694753,211.0,14412390.170927491,13884.0
6,132.0,9952.0,18280214.309454802,156.0,13557.0,19195976.790516887,145.0,11236.0,19701621.63617389,0.0,153.0,15215.0,12931933.872165663,101.0,11070.0,15616812.141936127,193.0,14597391.52339983,15160.0
7,164.0,10234.0,16872624.087662138,208.0,14625.0,19759378.453408483,153.0,8088.0,19784029.097830832,0.0,193.0,15011.0,13886244.603279082,117.0,7845.0,16585439.82015047,227.0,14060040.679855026,14682.0
8,132.0,7297.0,17088727.925041992,187.0,11474.0,19394777.12192839,162.0,8550.0,19385380.908648282,0.0,197.0,15221.0,15747178.784300275,128.0,9866.0,17958234.581569128,231.0,13900168.095319781,14714.0
9,167.0,10556.0,17819750.580040134,199.0,13427.0,18937319.28801204,205.0,12320.0,19234800.804701693,0.0,188.0,14280.0,12189788.997350086,158.0,12624.0,18705902.198486038,229.0,13370640.130095316,14720.0
10,162.0,11404.0,17294297.904917695,185.0,15259.0,19286599.681660444,131.0,7551.0,19601878.707990777,0.0,154.0,14504.0,13984205.150095697,116.0,9384.0,17696727.770338096,185.0,14385594.479177682,14169.0
11,174.0,11613.0,18743897.696102362,200.0,14780.0,19028080.762268215,168.0,10199.0,19539680.543860663,0.0,166.0,14808.0,14227431.449961502,152.0,13496.0,17748894.751423746,210.0,14322655.437944937,13862.0
12,144.0,9717.0,17136447.649987556,181.0,14729.0,18533372.743096292,183.0,11245.0,19568779.914221685,0.0,164.0,13889.0,14132661.840975396,111.0,9166.0,17352911.376997523,212.0,14053691.190669917,14559.0
