,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,69.0,5484.0,9550950.92779522,50.0,3884.0,9644974.619589506,67.0,4669.0,9116673.703473128,79.0,57.0,5920.0,8476148.627874296,43.0,3798.0,9494281.488913918,77.0,7096875.265087534,6056.0
1,104.0,6976.0,9562507.005015098,89.0,5540.0,9659437.739803996,93.0,5364.0,9880920.573358059,107.0,104.0,6976.0,8615640.016709745,71.0,5178.0,9028143.205793608,104.0,9732569.359163469,6976.0
2,55.0,4424.0,8486608.543792063,64.0,6402.0,9658790.298013244,58.0,5302.0,9725392.672771934,75.0,43.0,5320.0,7598459.043207613,44.0,5404.0,9155703.760309115,72.0,8517473.92606752,7362.0
3,65.0,6842.0,8590897.589570085,60.0,6687.0,9810249.969921958,58.0,5741.0,9820168.732957698,68.0,65.0,6842.0,7785715.686517298,56.0,6032.0,8354568.649614301,59.0,8569788.686067436,6647.0
4,65.0,4584.0,9446050.076883959,70.0,5985.0,9022885.894745417,73.0,5125.0,9645269.230569046,91.0,71.0,6478.0,7895595.464026377,49.0,5406.0,8640827.000898648,89.0,8976706.450641857,7084.0
5,71.0,5929.0,8334162.38733096,73.0,6139.0,8717430.802716173,68.0,5235.0,9299610.764208946,89.0,71.0,6716.0,7007323.748979274,56.0,6036.0,8640177.479643747,85.0,8557399.641885014,7340.0
6,61.0,5891.0,8696613.014859188,71.0,7148.0,8796972.939042721,50.0,3291.0,9619028.39127698,81.0,72.0,6611.0,7429400.394645996,48.0,5077.0,7917625.994828704,73.0,6749820.175515061,5936.0
7,47.0,4482.0,8243017.657392725,62.0,6859.0,9676684.126966719,50.0,3716.0,9654995.529807303,69.0,45.0,5875.0,6579838.273831984,39.0,4564.0,8418010.095703438,66.0,8319572.058639564,6611.0
8,80.0,6744.0,9785591.673056295,77.0,6620.0,8968662.927457567,64.0,4802.0,9600693.696178827,85.0,67.0,6447.0,7005229.23574468,53.0,5123.0,9067121.384595975,85.0,6899756.903192192,7776.0
9,68.0,5258.0,8357857.42317949,69.0,5844.0,9952478.743384987,67.0,4464.0,9135382.053553741,81.0,63.0,6080.0,7060138.101850524,65.0,6977.0,8041296.266858777,74.0,7323407.378133593,5267.0
10,62.0,5499.0,9156973.666400217,59.0,6184.0,9430828.579416245,63.0,5092.0,9709163.802914716,71.0,48.0,4787.0,7435669.276406942,38.0,3781.0,8529022.673291134,68.0,9400446.3652183,6157.0
11,60.0,4235.0,9026468.977340654,65.0,4198.0,9876297.678240567,56.0,3456.0,9220284.652995963,76.0,51.0,4711.0,9147044.965158131,43.0,4273.0,9900703.783651803,75.0,8582789.09673362,5800.0
12,79.0,6919.0,8058009.268150532,67.0,5791.0,9436921.369107705,62.0,4675.0,9660142.585408939,83.0,72.0,7461.0,6521580.504039597,74.0,7094.0,7645232.922506072,78.0,8892136.188644955,7078.0
