,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,29.0,667.0,3955667.258775465,81.0,3685.0,4702553.813769928,66.0,1699.0,4926609.872612377,0.0,61.0,3901.0,4488466.1890461445,60.0,3469.0,4419046.539420203,46.0,4268129.464954035,1015.0
1,29.0,728.0,3895109.949928142,56.0,3244.0,4951370.182266685,49.0,973.0,4682348.460433283,0.0,52.0,2935.0,4462392.842623397,56.0,3360.0,4673064.10424263,30.0,4190280.388729009,716.0
2,29.0,468.0,3496032.2933411035,59.0,3902.0,3208326.794500557,73.0,3385.0,4887499.981851018,0.0,59.0,3655.0,4291994.574951103,51.0,3206.0,4416836.570347896,63.0,4687801.727473905,1679.0
3,29.0,669.0,4500341.184218403,71.0,3374.0,4835833.912861916,47.0,774.0,4893493.304489151,0.0,68.0,3546.0,3855733.3308327384,47.0,3786.0,3585835.458248362,49.0,4870912.46083218,1108.0
4,30.0,812.0,3799115.5364923207,70.0,3371.0,4764592.132320667,65.0,1282.0,4956558.100407593,0.0,58.0,3603.0,3775017.546486954,55.0,3764.0,4546047.730478767,49.0,4228607.834521217,1268.0
5,30.0,715.0,3340169.070595923,72.0,3756.0,4414542.616362247,79.0,2313.0,4845354.727091127,0.0,64.0,3065.0,3609109.4555663196,61.0,3377.0,3889242.588567704,49.0,4385441.353384215,1117.0
6,20.0,663.0,4038009.9820658336,60.0,3661.0,4837069.234554728,68.0,2646.0,4919524.536408168,0.0,54.0,3574.0,4253886.160612581,48.0,3713.0,3959626.9809804177,20.0,3492619.959844835,358.0
7,20.0,414.0,4346341.219453721,82.0,3724.0,4824710.166213087,76.0,2381.0,4924248.7876764005,0.0,56.0,3087.0,2251719.2183811977,66.0,3597.0,4490486.942343423,30.0,4875074.013584258,565.0
8,30.0,889.0,3428098.573933269,74.0,3885.0,4710081.718714844,68.0,1661.0,4952326.718430634,0.0,66.0,3111.0,4648953.911535664,49.0,2875.0,3357259.3022826323,49.0,4676933.0598619,1088.0
9,50.0,760.0,3974818.776999332,75.0,3718.0,4859193.092440265,69.0,970.0,4983764.842347326,0.0,76.0,3459.0,3838966.642168835,58.0,2714.0,3499461.580533053,66.0,4027698.6223895056,1207.0
10,30.0,785.0,3585023.3392845117,69.0,3791.0,4370847.292390326,78.0,2184.0,4840117.9853428025,0.0,67.0,3435.0,4115750.5534366323,55.0,3236.0,4593911.684777722,50.0,4042755.5743600903,1269.0
11,30.0,610.0,3922426.9524835506,71.0,3368.0,4670583.66240255,76.0,1931.0,4917689.3717372995,0.0,64.0,3650.0,3570837.7999110287,50.0,3346.0,4197312.176209107,40.0,3940479.166249836,816.0
12,19.0,536.0,3948319.5927893585,68.0,3471.0,4126597.3638094706,43.0,1644.0,4846361.745839772,0.0,53.0,3151.0,4526819.031545354,53.0,3534.0,3740826.3552787323,28.0,4112744.532248539,799.0
