,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,75.0,2853.0,7753929.857218966,166.0,11052.0,9829713.410611138,122.0,3200.0,9891295.098940918,0.0,176.0,14960.0,8525901.933911363,114.0,7443.0,8350754.896963141,96.0,7344571.108661296,3682.0
1,50.0,1999.0,7724400.362658463,154.0,9523.0,9890042.730881859,95.0,2666.0,9663250.58854317,0.0,167.0,14089.0,8940934.4106231,125.0,11273.0,8961836.679503737,85.0,9855131.779073803,2814.0
2,86.0,3919.0,8200831.367736014,206.0,14674.0,9777459.327359516,137.0,7401.0,9817300.92095055,0.0,156.0,13688.0,8057983.165069887,113.0,8849.0,8686337.468627809,133.0,9116469.470701583,5055.0
3,58.0,1995.0,8018859.849746291,136.0,8795.0,9847590.770407706,102.0,2410.0,9843934.329321167,0.0,199.0,14427.0,8787564.829453196,104.0,10361.0,8321486.432039784,123.0,9413568.41776922,5273.0
4,104.0,4204.0,8473325.507511167,196.0,14317.0,9710464.699865937,127.0,3538.0,9933683.258027934,0.0,178.0,14402.0,8603242.252193304,107.0,8093.0,9317013.91306337,103.0,8598858.424933782,4576.0
5,80.0,2492.0,7876093.85854638,208.0,12593.0,9851247.260731991,129.0,3685.0,9709746.507695895,0.0,191.0,13405.0,8807965.865347385,145.0,11478.0,9425349.954109283,126.0,9308312.139405716,5511.0
6,76.0,2649.0,9049362.477855686,176.0,11752.0,9652979.355232831,118.0,4424.0,9835776.015434496,0.0,174.0,13431.0,9176056.358057208,112.0,10565.0,8745185.821686473,49.0,8086014.075107045,1502.0
7,70.0,4291.0,7709180.806959355,158.0,9042.0,9940640.696197707,122.0,3854.0,9845579.424530312,0.0,173.0,15080.0,7989559.223550296,132.0,9844.0,9475607.190862585,99.0,9101132.373494841,3653.0
8,68.0,3236.0,7252961.741410604,177.0,12698.0,9744864.101959076,146.0,5856.0,9722057.286201559,0.0,190.0,14261.0,9161389.22141553,141.0,11832.0,9478897.611918952,124.0,9591802.823623003,5404.0
9,109.0,2691.0,8538545.255233552,167.0,9188.0,9889760.88098728,131.0,3621.0,9915328.749633495,0.0,219.0,14562.0,8581923.819903467,137.0,7311.0,8402039.16332289,194.0,9319024.325751241,5518.0
10,50.0,1936.0,8228970.125544759,175.0,14691.0,9624355.698050834,124.0,4141.0,9711202.448106186,0.0,185.0,13719.0,8833595.831803275,158.0,13659.0,8552205.688330835,99.0,8986883.27592106,3605.0
11,40.0,1579.0,7839424.596518959,156.0,9029.0,9719892.18572284,142.0,4302.0,9797420.665357403,0.0,170.0,13683.0,9359487.46030765,119.0,10159.0,8867818.215561174,124.0,9036303.959394157,4639.0
12,68.0,3453.0,7511063.0120009985,152.0,9888.0,9805559.178443734,85.0,2840.0,9742937.686908625,0.0,170.0,13628.0,8591492.136179276,116.0,10602.0,9301660.936346374,83.0,8422008.677407524,3606.0
