,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,200.0,7717.0,18242144.07960148,265.0,14127.0,19670044.151355453,180.0,5229.0,19877334.068933226,0.0,207.0,15326.0,10948028.939619787,176.0,14491.0,17910985.457477063,393.0,17481199.2250728,14786.0
1,260.0,10086.0,18323569.173412114,265.0,15110.0,19445399.33159239,218.0,6895.0,19901478.03918894,0.0,210.0,14838.0,10373386.974503694,174.0,12999.0,17067066.27551724,389.0,16046034.427510787,14616.0
2,153.0,5863.0,16728600.86255939,234.0,14830.0,18801860.131368726,241.0,8404.0,19911598.934342947,0.0,218.0,14407.0,12860307.223869191,175.0,13185.0,18401650.803382795,372.0,16178395.035578208,15096.0
3,205.0,8819.0,18965087.932548203,236.0,15016.0,18737542.576152835,182.0,6290.0,19911108.610197324,0.0,188.0,15140.0,13056855.439811677,165.0,13465.0,17275732.29957168,378.0,16942403.519123014,15624.0
4,228.0,9251.0,19027909.253783554,243.0,15712.0,19536754.349593185,165.0,5731.0,19695460.387229033,0.0,214.0,14927.0,11302038.083657846,155.0,12855.0,16186651.094203569,345.0,17292770.908370372,14294.0
5,158.0,5682.0,17295860.75212589,249.0,13761.0,18793730.17693176,230.0,7598.0,19913632.865932137,0.0,183.0,15476.0,9756286.542511925,187.0,15256.0,14727855.293818437,395.0,15637710.700908707,14769.0
6,226.0,8396.0,18153934.20982088,258.0,14553.0,19651098.095811237,227.0,6341.0,19786577.14141471,0.0,198.0,14586.0,8025862.753155739,195.0,15707.0,18747795.033726342,411.0,17456529.778703183,15132.0
7,249.0,9503.0,18675510.62946346,256.0,13859.0,17353228.566132892,210.0,6896.0,19830516.87952011,0.0,191.0,14291.0,9254587.64706207,181.0,12249.0,18176326.23049181,401.0,15998514.07423593,15117.0
8,200.0,7490.0,17220604.51397248,213.0,12145.0,19685779.266096085,225.0,6626.0,19861690.57469073,0.0,210.0,14780.0,8904745.27377704,177.0,12176.0,17457625.36452469,387.0,16542099.754069947,14388.0
9,176.0,5965.0,18105535.172777347,259.0,14211.0,19191466.479584843,149.0,3673.0,19847958.843048923,0.0,213.0,15236.0,12878089.024109395,210.0,14242.0,14214932.593173647,409.0,16739201.548004262,15384.0
10,239.0,10344.0,18844100.276876856,248.0,14360.0,19635394.63093997,208.0,6985.0,19853903.00124368,0.0,196.0,15577.0,12751846.7578051,164.0,14339.0,16461650.775255555,361.0,16572528.769987117,15055.0
11,178.0,6086.0,17140382.577626813,264.0,14718.0,19390690.06221353,201.0,5988.0,19799708.112256948,0.0,217.0,14609.0,12540135.28655023,199.0,15674.0,13779603.082649173,394.0,17443577.09876673,14825.0
12,146.0,5969.0,17993377.304104894,228.0,12682.0,19655771.89297741,173.0,6187.0,19838051.872874983,0.0,174.0,15263.0,9786370.702043448,155.0,14436.0,16735616.767183552,383.0,16486608.695570871,15508.0
