,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,67.0,1508.0,7905523.948534265,156.0,7051.0,9052355.771449316,122.0,3200.0,9891295.098940918,0.0,116.0,7567.0,7489792.625693594,108.0,6515.0,8209724.84512019,140.0,8717772.159137707,3832.0
1,66.0,2051.0,7931445.0292320205,121.0,6769.0,9807720.87610839,95.0,2666.0,9663250.58854317,0.0,98.0,5781.0,8579708.776870085,101.0,6273.0,8944262.178409155,92.0,9914092.570318904,2564.0
2,65.0,2147.0,8581703.464590209,117.0,7825.0,7374396.429211281,141.0,6197.0,9789493.534876857,0.0,110.0,7102.0,7453640.907351386,87.0,5295.0,8721996.413952649,153.0,9492170.840116136,4913.0
3,68.0,1917.0,7576378.784638518,135.0,7220.0,9593042.722924367,102.0,2410.0,9843934.329321167,0.0,121.0,7052.0,8114842.478708571,84.0,6867.0,7656728.682342943,85.0,7898112.374362996,2272.0
4,78.0,2134.0,8127809.8636956755,129.0,6864.0,9614766.368258685,127.0,3538.0,9933683.258027934,0.0,110.0,6608.0,7800598.391706779,102.0,6729.0,9495986.141746495,101.0,9176480.535896208,3309.0
5,83.0,2896.0,8052790.1149095185,135.0,7266.0,9243548.179793758,129.0,3685.0,9709746.507695895,0.0,124.0,6677.0,8296848.437220511,108.0,6831.0,8675990.98616292,152.0,9170104.74163593,4761.0
6,66.0,2453.0,9103165.052082827,120.0,7585.0,8078688.852189839,118.0,4424.0,9835776.015434496,0.0,106.0,6508.0,7998156.505500734,90.0,6737.0,7222850.960754128,58.0,7846195.010638045,1393.0
7,47.0,1077.0,8941115.551185625,138.0,7224.0,9704013.23112679,122.0,3854.0,9845579.424530312,0.0,108.0,6230.0,6805262.063787205,115.0,7369.0,8523910.182763347,88.0,9024047.674485294,2242.0
8,70.0,2398.0,8032781.787041363,122.0,7827.0,8735637.440893028,134.0,4634.0,9491979.857161637,0.0,120.0,6918.0,7956608.888374394,96.0,6543.0,7355443.190080332,131.0,9619598.181450207,4596.0
9,88.0,2071.0,7265723.771078434,151.0,7236.0,9789724.320318716,131.0,3621.0,9915328.749633495,0.0,138.0,7260.0,8445090.52467123,113.0,5457.0,6478143.791129932,191.0,9196238.180904612,5361.0
10,56.0,1574.0,7293966.100073062,120.0,7518.0,8406605.20527836,124.0,4141.0,9711202.448106186,0.0,121.0,7049.0,7100900.504121721,100.0,6689.0,7503510.881948164,103.0,8607906.16187857,3300.0
11,64.0,1891.0,6967425.934519549,135.0,7344.0,9583541.40935871,142.0,4302.0,9797420.665357403,0.0,118.0,7420.0,7502130.692690429,90.0,5939.0,6599621.74710649,108.0,9060092.075305004,3145.0
12,47.0,1827.0,8632748.981289603,131.0,7150.0,8952222.565916266,85.0,2840.0,9742937.686908625,0.0,102.0,6448.0,8068454.969281508,92.0,7518.0,7518480.1056619175,74.0,8777941.520249052,2861.0
