,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy,rseo_clust_profit,rseo_clust_storage,rseo_clust_energy
0,69.0,5484.0,13799466.024637636,79.0,7035.0,17564693.930530135,79.0,7035.0,14020619.089359358,79.0,54.0,5658.0,10204444.017351974,57.0,5610.0,14800329.75615876,74.0,10186947.521927062,6329.0
1,107.0,7390.0,13676834.37102028,97.0,6428.0,11750035.091755055,104.0,6666.0,13368648.749683665,107.0,94.0,6014.0,8702492.762845827,91.0,6362.0,11465501.113392243,96.0,10264370.612984924,5778.0
2,74.0,7224.0,12076990.647768026,74.0,7224.0,13706448.561316382,74.0,7224.0,14064440.17018919,75.0,54.0,6959.0,9550243.32572512,58.0,6395.0,14403175.37316985,66.0,10211612.521846233,7126.0
3,67.0,7240.0,14239800.755158132,67.0,7240.0,14142637.342300594,67.0,7240.0,17151486.893128593,68.0,60.0,5981.0,8601142.747618502,56.0,6032.0,10232769.085613955,49.0,10307905.903955672,5155.0
4,88.0,6723.0,15649029.523092007,90.0,7536.0,12422323.414785298,84.0,6471.0,15046246.236869244,91.0,63.0,6080.0,9151012.820073057,77.0,6093.0,15485910.842707437,79.0,10246439.924784943,5784.0
5,85.0,7202.0,15377220.990369238,85.0,7202.0,15124147.992727527,81.0,6584.0,14352032.008289656,88.0,81.0,7120.0,11423266.677661654,73.0,6695.0,13292344.4182698,72.0,10146246.407960787,6331.0
6,79.0,7280.0,12546119.546929086,76.0,7479.0,10815384.049339432,75.0,6495.0,13657411.837536257,81.0,74.0,7255.0,9197899.982227044,61.0,7017.0,11634946.407033881,63.0,10002808.763022734,5896.0
7,63.0,6435.0,14634400.055431638,68.0,7505.0,14265429.697289176,62.0,5689.0,15586943.262510793,69.0,51.0,6808.0,9650103.564968182,50.0,6315.0,12386301.179913258,58.0,9580879.360276628,4986.0
8,85.0,7776.0,14810081.701429036,84.0,7524.0,10562227.283018006,82.0,7266.0,16491591.757182796,85.0,72.0,6941.0,11200914.205402505,69.0,5764.0,14266165.206015367,69.0,7612436.550562035,5296.0
9,81.0,7368.0,13734628.852319365,79.0,6471.0,14112529.93178261,79.0,6471.0,14904415.91864186,81.0,79.0,6471.0,10211913.633171141,62.0,6812.0,8708338.911812555,73.0,9426881.019035365,4766.0
10,70.0,7416.0,15627695.301114205,70.0,7064.0,16870458.443761062,68.0,6157.0,15179023.64541982,71.0,53.0,6264.0,11752721.007462233,52.0,6188.0,13232718.892702956,64.0,11137023.087515157,5452.0
11,73.0,6158.0,15947961.704607703,76.0,6336.0,16276198.46593272,75.0,5800.0,17715819.922585502,76.0,51.0,4711.0,10112296.598309107,54.0,5324.0,15293780.701978257,67.0,10036249.939380873,4882.0
12,81.0,7287.0,13082103.11325141,77.0,6846.0,12596271.04852717,78.0,7106.0,12225280.559305342,84.0,72.0,7461.0,9006093.847310625,74.0,7094.0,10258042.382311061,64.0,10692767.511638708,5665.0
