,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
1,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
2,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
3,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
4,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
5,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
6,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
7,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
8,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
9,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
10,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
11,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
12,78.0,9118.0,8665721.454282345,61.0,5720.0,9484468.03773753,60.0,5586.0,9960563.106558803,78.0,71.0,8564.0,8140953.409696584,64.0,7194.0,9360216.468382312
