,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
1,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
2,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
3,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
4,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
5,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
6,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
7,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
8,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
9,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
10,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
11,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
12,61.0,5779.0,7558449.503068796,54.0,5675.0,9668947.392887902,58.0,5621.0,9969292.307734193,61.0,41.0,5345.0,4759655.985092682,49.0,5585.0,8304321.404241796
