,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
1,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
2,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
3,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
4,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
5,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
6,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
7,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
8,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
9,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
10,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
11,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
12,70.0,3963.0,6452848.637584634,64.0,3527.0,9540250.524381481,61.0,3126.0,9846669.760494769,70.0,54.0,3554.0,4136431.883129658,53.0,3798.0,8431999.211770248
