,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
1,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
2,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
3,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
4,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
5,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
6,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
7,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
8,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
9,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
10,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
11,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
12,53.0,3025.0,4791838.841734683,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
