,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
1,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
2,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
3,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
4,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
5,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
6,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
7,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
8,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
9,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
10,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
11,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
12,77.0,7159.0,7220413.6436186135,64.0,5164.0,9667572.746603703,67.0,5414.0,9848398.81836321,77.0,71.0,7497.0,8057964.520807695,64.0,6539.0,9309272.023937866
