,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
1,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
2,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
3,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
4,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
5,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
6,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
7,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
8,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
9,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
10,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
11,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
12,35.0,1525.0,3087131.8523088386,20.0,1502.0,4889025.160141939,39.0,1875.0,4980072.713804844,39.0,29.0,1859.0,2497421.6496210825,29.0,1735.0,3107479.473233698
