,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
1,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
2,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
3,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
4,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
5,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
6,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
7,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
8,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
9,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
10,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
11,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
12,43.0,3513.0,4391425.832977894,23.0,2694.0,4982151.009643712,27.0,2067.0,4954222.843925173,43.0,34.0,3737.0,3712588.5668620244,30.0,3147.0,4579194.402227559
