,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
1,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
2,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
3,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
4,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
5,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
6,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
7,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
8,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
9,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
10,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
11,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
12,63.0,3744.0,7011514.278539409,53.0,3836.0,9362990.59994333,61.0,3874.0,9985623.22569114,64.0,41.0,3971.0,4652789.318426016,31.0,3938.0,5198196.606499325
