,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
1,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
2,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
3,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
4,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
5,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
6,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
7,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
8,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
9,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
10,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
11,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
12,50.0,3460.0,5655458.724000858,48.0,3895.0,7605516.4297750015,53.0,3866.0,7854072.622427416,54.0,40.0,3613.0,2650499.79923204,41.0,3762.0,6638432.057910006
