,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
1,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
2,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
3,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
4,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
5,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
6,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
7,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
8,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
9,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
10,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
11,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
12,88.0,10096.0,9526282.16614141,61.0,4491.0,9889799.693736337,63.0,4111.0,9717193.001176575,88.0,85.0,9300.0,10559163.087430784,52.0,5011.0,9545953.28307428
