,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
1,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
2,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
3,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
4,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
5,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
6,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
7,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
8,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
9,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
10,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
11,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
12,49.0,2675.0,4361267.521946117,23.0,2011.0,4929028.78742149,42.0,2047.0,4747505.442648659,56.0,54.0,4293.0,6039465.712317331,30.0,2610.0,4537427.735560892
