,rseo_profit,rseo_storage,rseo_energy,mre_profit,mre_storage,mre_energy,mrs_profit,mrs_storage,mrs_energy,opt_profit,partition_dfs_profit,partition_dfs_storage,partition_dfs_energy,partition_bfs_profit,partition_bfs_storage,partition_bfs_energy
0,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
1,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
2,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
3,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
4,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
5,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
6,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
7,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
8,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
9,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
10,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
11,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
12,24.0,1803.0,4441077.139173355,38.0,2968.0,4961125.329642638,29.0,1700.0,4940006.418855834,53.0,36.0,3420.0,4297624.089881236,26.0,1667.0,3285215.523512719
